(17, 397.596)
(18, 408.798)
(19, 421.208)
(20, 434.721)
(21, 439.09)
(1, 53.1735)
(2, 95.8121)
(3, 116.868)
(4, 146.862)
(5, 184.883)
(6, 206.048)
(7, 234.649)
(8, 259.293)
(9, 275.892)
(10, 294.358)
(11, 310.121)
(12, 324.275)
(13, 343.679)
(14, 351.87)
(15, 366.918)
(16, 382.401)
(17, 394.146)
(18, 408.448)
(19, 420.557)
(20, 430.236)
(21, 443.143)
(22, 453.92)
(1, 51.6262)
(2, 96.8145)
(3, 117.79)
(4, 152.149)
(5, 174.164)
(6, 213.31)
(7, 221.582)
(8, 256.473)
(9, 276.256)
(10, 294.348)
(11, 307.389)
(12, 319.918)
(13, 342.375)
(14, 356.147)
(15, 367.862)
(16, 379.799)
(17, 394.453)
(18, 405.015)
(19, 416.395)
(20, 429.432)
(21, 442.016)
(22, 453.595)
(23, 464.229)
(1, 51.1896)
(2, 98.7069)
(3, 117.294)
(4, 153.131)
(5, 177.861)
(6, 200.012)
(7, 231.814)
(8, 256.14)
(9, 274.762)
(10, 290.954)
(11, 311.173)
(12, 322.698)
(13, 336.433)
(14, 352.935)
(15, 366.384)
(16, 385.815)
(17, 394.241)
(18, 406.116)
(19, 420.244)
(20, 429.978)
(21, 438.196)
(22, 450.232)
(23, 461.371)
(24, 469.519)
(1, 51.5097)
(2, 97.9175)
(3, 135.602)
(4, 169.309)
(5, 196.834)
(6, 215.239)
(7, 238.775)
(8, 255.129)
(9, 275.48)
(10, 289.473)
(11, 307.97)
(12, 322.1)
(13, 340.29)
(14, 357.113)
(15, 363.561)
(16, 380.201)
(17, 397.974)
(18, 407.104)
(19, 416.495)
(20, 428.008)
(21, 443.485)
(22, 448.774)
(23, 463.516)
(24, 472.138)
