(4, 79.0161)
(5, 138.974)
(6, 46.8609)
(7, 19.278)
(8, 19.7003)
(9, 18.9202)
(10, 19.038)
(11, 19.6994)
(12, 19.707)
(13, 18.3083)
(14, 19.439)
(15, 20.2419)
(16, 19.6396)
(17, 20.0106)
(1, 28.8648)
(2, 52.2742)
(3, 119.27)
(4, 82.7423)
(5, 134.168)
(6, 63.7293)
(7, 18.2895)
(8, 19.2665)
(9, 20.4258)
(10, 18.5709)
(11, 19.0343)
(12, 18.3918)
(13, 19.4594)
(14, 18.856)
(15, 19.782)
(16, 19.0891)
(17, 19.5767)
(18, 19.547)
(1, 28.4456)
(2, 52.4187)
(3, 95.4288)
(4, 107.975)
(5, 133.774)
(6, 85.558)
(7, 20.8262)
(8, 19.4088)
(9, 19.4389)
(10, 19.7858)
(11, 17.7633)
(12, 20.1138)
(13, 19.3066)
(14, 19.1404)
(15, 19.2818)
(16, 20.2048)
(17, 19.5858)
(18, 19.2634)
(19, 19.4058)
(1, 28.7045)
(2, 82.3066)
(3, 85.3154)
(4, 86.4623)
(5, 116.193)
(6, 119.688)
(7, 19.7499)
(8, 20.384)
(9, 19.9079)
(10, 18.6817)
(11, 19.6275)
(12, 19.5608)
(13, 19.0712)
(14, 19.5734)
(15, 19.1654)
(16, 19.741)
(17, 19.628)
(18, 19.75)
(19, 20.1478)
(20, 19.5998)
(1, 28.1198)
(2, 53.076)
(3, 89.2283)
(4, 109.951)
(5, 117.708)
(6, 136.538)
(7, 19.3755)
(8, 20.164)
(9, 19.6815)
(10, 19.1138)
(11, 20.1706)
(12, 18.6562)
(13, 19.8071)
(14, 20.0388)
(15, 19.1583)
(16, 19.7626)
(17, 19.9311)
(18, 19.5962)
(19, 20.0691)
(20, 19.6931)
(21, 20.5016)
(1, 29.1787)
(2, 50.8877)
(3, 92.088)
(4, 97.1115)
(5, 106.936)
(6, 152.458)
(7, 18.8995)
(8, 19.051)
(9, 18.8712)
(10, 20.3836)
(11, 19.5362)
(12, 18.9627)
(13, 19.8035)
(14, 19.1417)
(15, 18.954)
(16, 19.7496)
(17, 20.3775)
(18, 18.74)
(19, 19.4663)
(20, 19.4645)
(21, 19.7185)
(22, 19.4614)
(1, 28.0928)
(2, 53.8254)
(3, 117.79)
(4, 72.4494)
(5, 102.675)
(6, 162.348)
(7, 36.3027)
(8, 19.7218)
(9, 19.3151)
(10, 20.3766)
(11, 20.6855)
(12, 19.2847)
(13, 19.5806)
(14, 20.3637)
(15, 19.8506)
(16, 20.0417)
(17, 20.0844)
(18, 18.446)
(19, 19.2263)
(20, 20.9012)
(21, 20.0575)
(22, 19.396)
(23, 19.0857)
(1, 30.403)
(2, 53.3362)
(3, 117.294)
(4, 69.3256)
(5, 99.7096)
(6, 151.683)
(7, 63.0024)
(8, 19.4963)
(9, 19.834)
(10, 19.5636)
(11, 18.7022)
(12, 18.8785)
(13, 20.1228)
(14, 19.8453)
(15, 19.4256)
(16, 19.1989)
(17, 19.6466)
(18, 19.7874)
(19, 20.0416)
(20, 19.3282)
(21, 19.8109)
(22, 20.1996)
(23, 20.3824)
(24, 19.1355)
(1, 51.5097)
(2, 97.9175)
(3, 135.602)
(4, 169.309)
(5, 196.834)
(6, 215.239)
(7, 238.775)
(8, 255.129)
(9, 275.48)
(10, 289.473)
(11, 307.588)
(12, 321.622)
(13, 340.29)
(14, 357.113)
(15, 363.561)
(16, 380.201)
(17, 397.974)
(18, 407.104)
(19, 416.495)
(20, 425.601)
(21, 443.485)
(22, 448.774)
(23, 463.516)
(24, 469.862)
