(20, 157.856)
(21, 163.703)
(22, 167.29)
(23, 174.152)
(24, 178.714)
(25, 182.356)
(26, 189.324)
(1, 14.9729)
(2, 28.8375)
(3, 38.5874)
(4, 49.8499)
(5, 58.8599)
(6, 65.4045)
(7, 76.8784)
(8, 88.6028)
(9, 97.2545)
(10, 102.022)
(11, 109.869)
(12, 115.069)
(13, 122.444)
(14, 127.8)
(15, 130.487)
(16, 139.243)
(17, 144.09)
(18, 148.71)
(19, 154.345)
(20, 158.088)
(21, 165.336)
(22, 168.943)
(23, 173.641)
(24, 179.62)
(25, 181.584)
(26, 188.233)
(27, 192.157)
(1, 15.2836)
(2, 29.4194)
(3, 41.5202)
(4, 48.4963)
(5, 54.6528)
(6, 64.6603)
(7, 76.6728)
(8, 87.5759)
(9, 94.9329)
(10, 102.694)
(11, 109.598)
(12, 117.527)
(13, 122.619)
(14, 127.85)
(15, 133.571)
(16, 138.575)
(17, 143.476)
(18, 149.321)
(19, 155.484)
(20, 159.008)
(21, 166.146)
(22, 167.929)
(23, 172.662)
(24, 177.011)
(25, 183.376)
(26, 186.712)
(27, 191.079)
(28, 197.998)
(1, 15.2409)
(2, 28.9825)
(3, 42.0629)
(4, 46.8838)
(5, 58.1539)
(6, 64.8555)
(7, 81.8133)
(8, 88.7331)
(9, 94.6087)
(10, 103.002)
(11, 109.469)
(12, 114.832)
(13, 119.298)
(14, 127.796)
(15, 132.669)
(16, 138.069)
(17, 141.869)
(18, 150.029)
(19, 152.937)
(20, 159.557)
(21, 163.376)
(22, 167.192)
(23, 174.044)
(24, 177.442)
(25, 183.965)
(26, 187.865)
(27, 191.083)
(28, 195.826)
(29, 200.642)
(1, 14.9406)
(2, 28.4822)
(3, 41.6491)
(4, 48.4328)
(5, 54.6957)
(6, 65.256)
(7, 76.482)
(8, 86.4173)
(9, 95.4728)
(10, 102.261)
(11, 110.666)
(12, 115.515)
(13, 121.326)
(14, 127.067)
(15, 130.648)
(16, 137.344)
(17, 141.617)
(18, 148.418)
(19, 155.723)
(20, 157.965)
(21, 162.026)
(22, 167.982)
(23, 174.226)
(24, 179.194)
(25, 181.113)
(26, 187.423)
(27, 191.761)
(28, 195.029)
(29, 199.022)
(30, 203.898)
(1, 15.2554)
(2, 21.07)
(3, 38.65)
(4, 43.835)
(5, 59.4388)
(6, 64.5549)
(7, 73.6101)
(8, 81.8048)
(9, 96.5422)
(10, 104.811)
(11, 108.991)
(12, 116.005)
(13, 122.001)
(14, 127.543)
(15, 131.937)
(16, 136.678)
(17, 142.362)
(18, 148.606)
(19, 152.851)
(20, 159.403)
(21, 164.06)
(22, 170.644)
(23, 172.388)
(24, 177.7)
(25, 181.761)
(26, 186.327)
(27, 194.173)
(28, 198.348)
(29, 201.34)
(30, 206.052)
(31, 209.289)
(1, 14.9888)
(2, 28.7988)
(3, 34.4238)
(4, 45.1427)
(5, 59.6299)
(6, 70.7519)
(7, 76.3889)
(8, 83.474)
(9, 95.9326)
(10, 104.715)
(11, 109.226)
(12, 115.514)
(13, 120.743)
(14, 126.457)
(15, 133.323)
(16, 139.517)
(17, 143.786)
(18, 148.732)
(19, 151.972)
(20, 159.264)
(21, 162.327)
(22, 168.333)
(23, 172.174)
(24, 176.432)
(25, 181.778)
(26, 187.677)
(27, 190.751)
(28, 193.666)
(29, 199.867)
(30, 204.831)
(31, 207.941)
(32, 211.348)
(1, 14.7747)
(2, 29.1202)
(3, 39.4499)
(4, 44.8208)
(5, 59.7416)
(6, 70.9608)
(7, 80.3703)
(8, 80.6887)
(9, 95.6177)
(10, 102.547)
(11, 109.578)
(12, 115.982)
(13, 120.493)
(14, 126.477)
(15, 131.572)
(16, 139.747)
(17, 142.621)
(18, 148.454)
(19, 154.559)
(20, 157.862)
(21, 164.16)
(22, 167.428)
(23, 173.938)
(24, 177.862)
(25, 183.593)
(26, 185.637)
(27, 193.616)
(28, 194.485)
(29, 200.161)
(30, 203.733)
(31, 208.468)
(32, 214.083)
(33, 217.521)
(1, 14.3833)
(2, 20.3037)
(3, 34.2338)
(4, 49.7942)
(5, 59.1246)
(6, 71.2921)
(7, 74.0842)
(8, 84.9939)
(9, 97.5448)
(10, 103.118)
(11, 109.835)
(12, 116.215)
(13, 122.222)
(14, 126.67)
(15, 133.068)
(16, 137.057)
(17, 143.81)
(18, 148.197)
(19, 153.023)
(20, 159.457)
(21, 161.86)
(22, 167.746)
(23, 173.001)
(24, 177.602)
(25, 182.66)
(26, 186.53)
(27, 194.118)
(28, 195.927)
(29, 199.023)
(30, 202.52)
(31, 208.834)
(32, 213.417)
(33, 215.427)
(34, 221.423)
(1, 15.5001)
(2, 20.0067)
(3, 34.5454)
(4, 51.6711)
(5, 60.2966)
(6, 63.6281)
(7, 74.5338)
(8, 84.1345)
(9, 94.0698)
(10, 101.57)
(11, 110.379)
(12, 114.593)
(13, 120.539)
(14, 126.055)
(15, 130.491)
(16, 136.892)
(17, 142.525)
(18, 148.702)
(19, 154.219)
(20, 157.474)
(21, 164.164)
(22, 167.766)
(23, 173.163)
(24, 177.089)
(25, 181.85)
(26, 186.867)
(27, 192.481)
(28, 194.499)
(29, 201.194)
(30, 201.943)
(31, 210.069)
(32, 211.982)
(33, 216.938)
(34, 220.763)
(35, 226.442)
(1, 15.0419)
(2, 28.8235)
(3, 33.214)
(4, 49.6138)
(5, 53.3641)
(6, 65.8799)
(7, 79.529)
(8, 83.7902)
(9, 93.5324)
(10, 101.128)
(11, 107.661)
(12, 111.248)
(13, 120.142)
(14, 125.849)
(15, 130.421)
(16, 136.029)
(17, 140.938)
(18, 147.66)
(19, 152.8)
(20, 157.237)
(21, 162.625)
(22, 166.777)
(23, 171.541)
(24, 175.808)
(25, 184.264)
(26, 183.743)
(27, 190.649)
(28, 196.548)
(29, 199.126)
(30, 203.173)
(31, 206.654)
(32, 210.486)
(33, 216.454)
(34, 219.551)
(35, 224.064)
(36, 227.025)
(1, 14.9535)
(2, 20.5964)
(3, 34.9582)
(4, 49.2975)
(5, 59.2907)
(6, 65.5607)
(7, 74.8106)
(8, 83.0345)
(9, 95.4743)
(10, 102.581)
(11, 109.833)
(12, 116.508)
(13, 120.863)
(14, 125.431)
(15, 133.626)
(16, 138.884)
(17, 144.129)
(18, 148.24)
(19, 153.312)
(20, 159.462)
(21, 164.307)
(22, 168.053)
(23, 172.365)
(24, 177.407)
(25, 183.801)
(26, 187.69)
(27, 189.605)
(28, 195.274)
(29, 200.929)
(30, 204.565)
(31, 208.848)
(32, 214.936)
(33, 216.484)
(34, 222.487)
(35, 224.576)
(36, 227.793)
(37, 231.989)
(1, 14.9217)
(2, 28.7738)
(3, 34.8683)
(4, 46.7996)
(5, 54.7585)
(6, 66.2482)
(7, 75.2557)
(8, 83.4076)
(9, 92.0853)
(10, 99.8389)
(11, 108.577)
(12, 114.064)
(13, 120.26)
(14, 124.846)
(15, 131.312)
(16, 137.46)
(17, 142.323)
(18, 147.871)
(19, 152.146)
(20, 158.475)
(21, 163.679)
(22, 170.439)
(23, 174.464)
(24, 177.736)
(25, 180.537)
(26, 186.623)
(27, 191.015)
(28, 195.475)
(29, 200.843)
(30, 205.254)
(31, 207.713)
(32, 211.678)
(33, 214.649)
(34, 220.216)
(35, 224.721)
(36, 229.234)
(37, 231.356)
(38, 235.065)
(1, 15.0624)
(2, 28.429)
(3, 34.9618)
(4, 51.4759)
(5, 59.3922)
(6, 65.729)
(7, 75.3302)
(8, 82.2397)
(9, 88.132)
(10, 100.334)
(11, 107.962)
(12, 113.552)
(13, 119.483)
(14, 124.999)
(15, 131.206)
(16, 137.343)
(17, 142.337)
(18, 147.115)
(19, 154.347)
(20, 157.735)
(21, 162.102)
(22, 169.509)
(23, 172.791)
(24, 177.767)
(25, 181.999)
(26, 184.372)
(27, 192.112)
(28, 194.852)
(29, 201.235)
(30, 204.698)
(31, 209.361)
(32, 212.299)
(33, 217.805)
(34, 222.61)
(35, 224.394)
(36, 228.229)
(37, 232.853)
(38, 234.763)
(39, 239.161)
(1, 15.3139)
(2, 20.8187)
(3, 39.9131)
(4, 49.1968)
(5, 58.8448)
(6, 69.2065)
(7, 73.9582)
(8, 80.5322)
(9, 90.5584)
(10, 101.942)
(11, 108.642)
(12, 114.005)
(13, 119.49)
(14, 125.844)
(15, 132.887)
(16, 137.366)
(17, 142.258)
(18, 147.227)
(19, 154.113)
(20, 157.839)
(21, 163.075)
(22, 168.687)
(23, 174.092)
(24, 176.945)
(25, 182.542)
(26, 186.245)
(27, 192.779)
(28, 195.478)
(29, 201.734)
(30, 205.732)
(31, 209.365)
(32, 211.615)
(33, 216.596)
(34, 218.621)
(35, 222.717)
(36, 227.115)
(37, 230.408)
(38, 236.025)
(39, 239.847)
(40, 244.981)
(1, 14.6174)
(2, 21.5551)
(3, 35.6606)
(4, 47.0522)
(5, 52.7938)
(6, 64.8017)
(7, 74.0198)
(8, 80.8943)
(9, 88.2082)
(10, 101.614)
(11, 106.86)
(12, 113.976)
(13, 120.994)
(14, 125.355)
(15, 131.196)
(16, 136.562)
(17, 141.551)
(18, 148.484)
(19, 154.01)
(20, 158.517)
(21, 162.286)
(22, 167.618)
(23, 172.334)
(24, 176.233)
(25, 183.994)
(26, 186.796)
(27, 188.878)
(28, 194.615)
(29, 200.347)
(30, 205.094)
(31, 207.997)
(32, 210.196)
(33, 218.856)
(34, 219.381)
(35, 223.667)
(36, 227.178)
(37, 232.276)
(38, 237.475)
(39, 238.132)
(40, 242.461)
(41, 247.874)
(1, 15.1015)
(2, 20.5163)
(3, 34.9929)
(4, 51.7627)
(5, 55.0363)
(6, 63.4015)
(7, 74.8111)
(8, 84.0266)
(9, 90.8347)
(10, 99.2448)
(11, 107.426)
(12, 114.24)
(13, 120.399)
(14, 125.522)
(15, 130.459)
(16, 137.474)
(17, 142.96)
(18, 146.746)
(19, 150.852)
(20, 158.373)
(21, 163.314)
(22, 168.025)
(23, 171.758)
(24, 179.069)
(25, 180.525)
(26, 185.757)
(27, 190.023)
(28, 195.506)
(29, 197.428)
(30, 205.826)
(31, 208.812)
(32, 212.361)
(33, 217.974)
(34, 219.91)
(35, 224.089)
(36, 227.79)
(37, 234.223)
(38, 236.95)
(39, 240.626)
(40, 243.736)
(41, 246.767)
(42, 251.724)
(1, 15.1538)
(2, 29.1859)
(3, 35.5812)
(4, 51.2107)
(5, 59.2754)
(6, 62.8407)
(7, 72.497)
(8, 86.2499)
(9, 88.5313)
(10, 100.881)
(11, 110.724)
(12, 112.482)
(13, 119.687)
(14, 127.89)
(15, 129.725)
(16, 135.168)
(17, 141.223)
(18, 150.11)
(19, 152.327)
(20, 157.581)
(21, 162.188)
(22, 167.714)
(23, 171.597)
(24, 178.471)
(25, 182.46)
(26, 186.004)
(27, 190.8)
(28, 197.418)
(29, 201.183)
(30, 205.739)
(31, 208.757)
(32, 214.127)
(33, 218.074)
(34, 219.668)
(35, 225.228)
(36, 227.174)
(37, 233.039)
(38, 235.303)
(39, 240.276)
(40, 241.523)
(41, 246.24)
(42, 251.537)
(43, 253.891)
(1, 15.1122)
(2, 20.1336)
(3, 34.3931)
(4, 51.3087)
(5, 60.5395)
(6, 63.5021)
(7, 77.4815)
(8, 84.3607)
(9, 88.7588)
(10, 100.547)
(11, 108.73)
(12, 114.594)
(13, 120.294)
(14, 126.914)
(15, 134.014)
(16, 136.924)
(17, 142.789)
(18, 147.45)
(19, 152.631)
(20, 157.461)
(21, 164.141)
(22, 170.018)
(23, 173.373)
(24, 178.361)
(25, 181.412)
(26, 186.498)
(27, 191.262)
(28, 196.709)
(29, 197.688)
(30, 206.032)
(31, 206.206)
(32, 213.481)
(33, 213.92)
(34, 220.341)
(35, 225.133)
(36, 228.934)
(37, 233.423)
(38, 235.676)
(39, 238.675)
(40, 243.683)
(41, 246.487)
(42, 249.781)
(43, 253.599)
(44, 255.843)
(1, 15.0174)
(2, 28.2986)
(3, 35.7593)
(4, 51.1501)
(5, 54.3451)
(6, 65.3545)
(7, 78.1126)
(8, 82.8342)
(9, 92.4276)
(10, 101.492)
(11, 109.36)
(12, 114.419)
(13, 121.689)
(14, 125.179)
(15, 132.744)
(16, 136.033)
(17, 140.894)
(18, 147.062)
(19, 154.93)
(20, 156.504)
(21, 160.582)
(22, 168.99)
(23, 172.107)
(24, 178.336)
(25, 182.328)
(26, 186.899)
(27, 191.717)
(28, 196.657)
(29, 199.435)
(30, 205.626)
(31, 207.735)
(32, 213.473)
(33, 217.444)
(34, 220.23)
(35, 222.922)
(36, 227.928)
(37, 231.341)
(38, 237.028)
(39, 240.309)
(40, 242.836)
(41, 249.364)
(42, 252.246)
(43, 254.412)
(44, 254.949)
(45, 259.521)
(1, 15.1088)
(2, 20.2559)
(3, 35.5633)
(4, 45.2226)
(5, 53.8037)
(6, 64.3963)
(7, 75.3843)
(8, 82.3558)
(9, 90.6284)
(10, 100.864)
(11, 108.542)
(12, 113.694)
(13, 122.436)
(14, 124.253)
(15, 131.527)
(16, 136.749)
(17, 142.797)
(18, 147.168)
(19, 152.136)
(20, 157.102)
(21, 159.974)
(22, 167.345)
(23, 173.711)
(24, 175.25)
(25, 181.728)
(26, 187.383)
(27, 192.955)
(28, 194.386)
(29, 201.066)
(30, 204.922)
(31, 210.487)
(32, 213.531)
(33, 215.316)
(34, 221.175)
(35, 225.273)
(36, 225.91)
(37, 233.059)
(38, 234.794)
(39, 239.06)
(40, 246.575)
(41, 247.212)
(42, 251.695)
(43, 255.684)
(44, 257.956)
(45, 259.943)
(46, 263.761)
(1, 15.1833)
(2, 28.5213)
(3, 34.1003)
(4, 45.5951)
(5, 55.2449)
(6, 71.0527)
(7, 74.9668)
(8, 82.2935)
(9, 89.6696)
(10, 100.426)
(11, 108.144)
(12, 114.922)
(13, 120.057)
(14, 126.451)
(15, 129.508)
(16, 135.07)
(17, 143.47)
(18, 148.718)
(19, 152.972)
(20, 159.319)
(21, 160.686)
(22, 168.962)
(23, 173.449)
(24, 176.331)
(25, 182.195)
(26, 187.207)
(27, 191.871)
(28, 195.571)
(29, 200.045)
(30, 204.84)
(31, 208.823)
(32, 213.422)
(33, 218.404)
(34, 219.727)
(35, 225.372)
(36, 230.812)
(37, 231.407)
(38, 236.191)
(39, 241.779)
(40, 243.473)
(41, 248.96)
(42, 251.509)
(43, 254.121)
(44, 257.617)
(45, 260.896)
(46, 264.958)
(47, 269.466)
(1, 15.2047)
(2, 28.3036)
(3, 42.1897)
(4, 52.6224)
(5, 63.1645)
(6, 68.2817)
(7, 77.7081)
(8, 89.1518)
(9, 95.6371)
(10, 98.4722)
(11, 106.511)
(12, 110.787)
(13, 119.328)
(14, 125.249)
(15, 127.229)
(16, 135.157)
(17, 139.987)
(18, 145.158)
(19, 148.956)
(20, 157.665)
(21, 161.218)
(22, 166.717)
(23, 168.353)
(24, 172.815)
(25, 183.946)
(26, 185.565)
(27, 191.899)
(28, 194.819)
(29, 198.734)
(30, 204.292)
(31, 208.615)
(32, 213.21)
(33, 215.964)
(34, 222.557)
(35, 226.769)
(36, 226.035)
(37, 231.466)
(38, 235.399)
(39, 238.413)
(40, 243.378)
(41, 247.924)
(42, 249.239)
(43, 253.948)
(44, 258.996)
(45, 259.967)
(46, 263.185)
(47, 267.803)
