(9, 219.269)
(10, 239.405)
(11, 259.682)
(12, 268.652)
(13, 289.861)
(14, 307.473)
(15, 323.533)
(16, 336.886)
(17, 356.145)
(1, 30.8944)
(2, 60.1822)
(3, 88.3013)
(4, 111.018)
(5, 137.865)
(6, 159.901)
(7, 180.623)
(8, 202.708)
(9, 219.459)
(10, 236.976)
(11, 259.345)
(12, 275.477)
(13, 293.45)
(14, 308.849)
(15, 325.355)
(16, 337.217)
(17, 356.332)
(18, 370.712)
(19, 385.491)
(20, 405.614)
(21, 414.087)
(22, 429.892)
(23, 439.904)
(24, 453.125)
(25, 472.889)
(26, 482.035)
(27, 494.568)
(28, 506.712)
(29, 521.285)
(30, 534.515)
(31, 543.236)
(32, 561.535)
(33, 573.238)
(34, 583.573)
(35, 595.266)
(36, 601.641)
(37, 611.866)
(38, 622.795)
(39, 640.201)
(40, 639.262)
(41, 660.473)
(42, 669.024)
(43, 669.976)
(44, 684.784)
(45, 697.215)
(46, 709.953)
(47, 713.552)
(48, 723.456)
(49, 736.442)
(50, 746.85)
(1, 30.3046)
(2, 59.9176)
(3, 88.2614)
(4, 114.036)
(5, 136.189)
(6, 158.267)
(7, 183.33)
(8, 200.242)
(9, 220.193)
(10, 238.796)
(11, 256.453)
(12, 272.502)
(13, 290.029)
(14, 307.108)
(15, 322.607)
(16, 340.942)
(17, 354.678)
(18, 364.696)
(19, 384.234)
(20, 400.581)
(21, 416.65)
(22, 432.089)
(23, 440.794)
(24, 452.921)
(25, 473.869)
(26, 479.28)
(27, 500.521)
(28, 505.549)
(29, 523.414)
(30, 539.297)
(31, 546.665)
(32, 560.806)
(33, 569.672)
(34, 592.69)
(35, 586.643)
(36, 601.255)
(37, 617.38)
(38, 627.202)
(39, 637.214)
(1, 32.0863)
(2, 61.4653)
(3, 87.7226)
(4, 114.444)
(1, 30.5987)
(2, 59.0604)
(3, 87.2072)
(4, 114.396)
(5, 135.309)
(6, 159.41)
(7, 180.836)
(8, 196.086)
(9, 221.921)
(10, 241.776)
(11, 251.33)
(12, 272.035)
(13, 289.605)
(14, 308.934)
(15, 325.737)
(16, 334.905)
(17, 358.099)
(18, 371.333)
(19, 382.315)
(20, 407.699)
(21, 420.035)
(22, 433.676)
(23, 443.265)
(24, 460.439)
(25, 472.273)
(26, 482.532)
(27, 498.985)
(28, 508.723)
(29, 519.455)
(30, 532.348)
(31, 544.322)
(32, 560.413)
(33, 572.553)
(34, 583.172)
(35, 596.286)
(36, 601.246)
(37, 611.713)
(38, 625.774)
(39, 637.583)
(40, 649.973)
(41, 653.498)
(42, 661.169)
(43, 673.847)
(44, 681.444)
(45, 696.62)
(46, 708.525)
(47, 715.563)
(48, 722.426)
(49, 728.587)
(50, 739.672)
(1, 29.9988)
(2, 61.3572)
(3, 86.6743)
(4, 114.319)
(5, 134.881)
(6, 160.018)
(7, 181.177)
(8, 202.217)
(9, 217.11)
(10, 240.894)
(11, 261.573)
(12, 276.079)
(13, 290.269)
(14, 307.023)
(15, 326.034)
(16, 336.512)
(17, 351.274)
(18, 371.089)
(19, 385.677)
(20, 399.481)
(21, 416.192)
(22, 428.622)
(23, 441.521)
(24, 458.555)
(25, 468.853)
(26, 476.808)
(27, 496.587)
(28, 502.768)
(29, 524.189)
(30, 532.36)
(31, 545.23)
(32, 562.165)
(33, 571.306)
(34, 580.595)
(35, 600.268)
(36, 603.824)
(37, 616.775)
(38, 626.321)
(39, 639.596)
(40, 644.49)
(41, 652.185)
(42, 666.112)
(43, 676.3)
(44, 681.933)
(45, 695.609)
(46, 706.642)
(47, 707.331)
(48, 726.188)
(49, 728.709)
(50, 747.724)
(1, 30.7163)
(2, 60.8357)
(3, 87.9322)
(4, 113.73)
(5, 136.651)
(6, 160.503)
(7, 181.021)
(8, 202.306)
(9, 219.648)
(10, 242.32)
(11, 256.48)
(12, 270.524)
(13, 293.16)
(14, 309.654)
(15, 322.217)
(16, 341.556)
(17, 352.515)
(18, 373.251)
(19, 391.943)
(20, 399.892)
(21, 413.674)
(22, 429.588)
(23, 443.658)
(24, 456.398)
(25, 478.832)
(26, 480.661)
(27, 498.967)
(28, 503.922)
(29, 522.445)
(30, 538.642)
(31, 547.881)
(32, 552.113)
(33, 571.869)
(34, 580.456)
(35, 596.289)
(36, 606.285)
(37, 616.234)
(38, 628.103)
(39, 636.809)
(40, 650.657)
(41, 653.13)
(42, 664.824)
(43, 673.865)
(44, 690.126)
(45, 696.439)
(46, 704.993)
(47, 708.558)
(48, 719.815)
(49, 736.608)
(50, 740.765)
(1, 31.0284)
(2, 59.2297)
(3, 85.6259)
(4, 113.524)
(5, 136.407)
(6, 159.611)
(7, 181.364)
(8, 201.561)
(9, 216.968)
(10, 240.816)
(11, 255.14)
(12, 279.169)
(13, 293.869)
(14, 306.687)
(15, 322.858)
(16, 345.997)
(17, 357.191)
(18, 372.78)
(19, 384.207)
(20, 404.066)
(21, 419.168)
(22, 433.028)
(23, 450.078)
(24, 452.78)
(25, 471.183)
(26, 486.788)
(27, 500.504)
(28, 508.931)
(29, 523.409)
(30, 534.115)
(31, 544.475)
(32, 554.649)
(33, 574.342)
(34, 583.465)
(35, 600.4)
(36, 604.186)
(37, 614.849)
(38, 627.316)
(39, 639.286)
(40, 653.309)
(41, 652.67)
(42, 666.727)
(43, 671.501)
(44, 684.225)
(45, 693.348)
(46, 702.989)
(47, 716.323)
(48, 719.4)
(49, 729.019)
(50, 743.975)
(1, 31.1967)
(2, 55.9456)
(3, 77.7332)
(4, 115.435)
(5, 148.128)
(6, 155.267)
(7, 164.789)
(8, 188.834)
(9, 221.728)
(10, 234.721)
(11, 269.622)
(12, 257.526)
(13, 289.639)
(14, 303.422)
(15, 313.547)
(16, 326.9)
(17, 365.685)
(18, 393.05)
(19, 397.552)
(20, 395.819)
(21, 418.255)
(22, 434.072)
(23, 454.501)
(24, 447.41)
(25, 470.544)
(26, 485.764)
(27, 516.265)
(28, 496.965)
(29, 532.391)
(30, 535.043)
(31, 560.584)
(32, 562.019)
(33, 559.876)
(34, 578.564)
(35, 599.161)
(36, 603.16)
(37, 618.374)
(38, 647.153)
(39, 650.6)
(40, 631.239)
(41, 646.486)
(42, 676.718)
(43, 638.076)
(44, 683.398)
(45, 691.408)
(46, 698.307)
(47, 725.297)
(48, 695.13)
(49, 717.565)
(50, 759.206)
(1, 34.1967)
(2, 58.9641)
(3, 90.1687)
(4, 124.751)
(5, 146.201)
(6, 160.624)
(7, 174.712)
(8, 194.577)
(9, 229.244)
(10, 250.113)
(11, 254.329)
(1, 32.7967)
(2, 56.8169)
(3, 82.379)
(4, 122.2)
(5, 152.387)
(6, 159.101)
(7, 175.871)
(8, 212.907)
(9, 211.062)
(10, 258.172)
(1, 30.5065)
(2, 59.8789)
(3, 86.5529)
(4, 115.77)
(5, 134.71)
(6, 160.088)
(7, 182.971)
(8, 203.592)
(9, 221.697)
(10, 237.073)
(11, 255.19)
(12, 271.819)
(13, 291.497)
(14, 311.043)
(15, 327.416)
(16, 340.699)
(17, 354.709)
(18, 374.597)
(19, 387.294)
(20, 403.426)
(21, 417.132)
(22, 427.889)
(23, 449.241)
(24, 453.398)
(25, 471.599)
(26, 486.151)
(27, 497.739)
(28, 506.879)
(29, 527.308)
(30, 527.489)
(31, 546.373)
(32, 565.236)
(33, 568.962)
(34, 581.091)
(35, 598.667)
(36, 600.012)
(37, 617.612)
(38, 624.093)
(39, 637.399)
(40, 647.775)
(41, 653.589)
(42, 666.116)
(43, 672.226)
(44, 685.76)
(45, 698.47)
(46, 707.787)
(47, 716.795)
(48, 726.559)
(49, 730.259)
(50, 744.356)
