K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
60,15,0,10.0,4.0,1,1,13,0.766006098
60,15,0,10.0,4.0,1,1,14,0.766006098
60,15,0,10.0,4.0,1,1,15,0.766006098
70,17,0,10.0,4.0,1,0,0,0.769371728
70,17,0,10.0,4.0,1,0,1,0.769371728
70,17,0,10.0,4.0,1,0,2,1.0
70,17,0,10.0,4.0,1,0,3,1.0
70,17,0,10.0,4.0,1,0,4,1.0
70,17,0,10.0,4.0,1,0,5,1.0
70,17,0,10.0,4.0,1,0,6,1.0
70,17,0,10.0,4.0,1,0,7,1.0
70,17,0,10.0,4.0,1,0,8,1.0
70,17,0,10.0,4.0,1,0,9,1.0
70,17,0,10.0,4.0,1,0,10,1.0
70,17,0,10.0,4.0,1,0,11,1.0
70,17,0,10.0,4.0,1,0,12,1.0
70,17,0,10.0,4.0,1,0,13,1.0
70,17,0,10.0,4.0,1,0,14,1.0
70,17,0,10.0,4.0,1,0,15,1.0
70,17,0,10.0,4.0,1,0,16,1.0
70,17,0,10.0,4.0,1,0,17,1.0
70,17,0,10.0,4.0,1,1,0,0.769371728
70,17,0,10.0,4.0,1,1,1,0.769371728
70,17,0,10.0,4.0,1,1,2,0.769371728
70,17,0,10.0,4.0,1,1,3,0.769371728
70,17,0,10.0,4.0,1,1,4,0.769371728
70,17,0,10.0,4.0,1,1,5,0.769371728
70,17,0,10.0,4.0,1,1,6,0.769371728
70,17,0,10.0,4.0,1,1,7,0.769371728
70,17,0,10.0,4.0,1,1,8,0.769371728
70,17,0,10.0,4.0,1,1,9,0.769371728
70,17,0,10.0,4.0,1,1,10,0.769371728
70,17,0,10.0,4.0,1,1,11,0.769371728
70,17,0,10.0,4.0,1,1,12,0.769371728
70,17,0,10.0,4.0,1,1,13,0.769371728
70,17,0,10.0,4.0,1,1,14,0.769371728
70,17,0,10.0,4.0,1,1,15,0.769371728
70,17,0,10.0,4.0,1,1,16,0.769371728
70,17,0,10.0,4.0,1,1,17,0.769371728
80,20,0,10.0,4.0,1,0,0,0.764840183
80,20,0,10.0,4.0,1,0,1,0.764840183
80,20,0,10.0,4.0,1,0,2,1.0
80,20,0,10.0,4.0,1,0,3,1.0
80,20,0,10.0,4.0,1,0,4,1.0
80,20,0,10.0,4.0,1,0,5,1.0
80,20,0,10.0,4.0,1,0,6,1.0
80,20,0,10.0,4.0,1,0,7,1.0
80,20,0,10.0,4.0,1,0,8,1.0
80,20,0,10.0,4.0,1,0,9,1.0
80,20,0,10.0,4.0,1,0,10,1.0
80,20,0,10.0,4.0,1,0,11,1.0
80,20,0,10.0,4.0,1,0,12,1.0
80,20,0,10.0,4.0,1,0,13,1.0
80,20,0,10.0,4.0,1,0,14,1.0
80,20,0,10.0,4.0,1,0,15,1.0
80,20,0,10.0,4.0,1,0,16,1.0
80,20,0,10.0,4.0,1,0,17,1.0
80,20,0,10.0,4.0,1,0,18,1.0
80,20,0,10.0,4.0,1,0,19,1.0
80,20,0,10.0,4.0,1,0,20,1.0
80,20,0,10.0,4.0,1,1,0,0.764840183
80,20,0,10.0,4.0,1,1,1,0.764840183
80,20,0,10.0,4.0,1,1,2,0.764840183
80,20,0,10.0,4.0,1,1,3,0.764840183
80,20,0,10.0,4.0,1,1,4,0.764840183
80,20,0,10.0,4.0,1,1,5,0.764840183
80,20,0,10.0,4.0,1,1,6,0.764840183
80,20,0,10.0,4.0,1,1,7,0.764840183
80,20,0,10.0,4.0,1,1,8,0.764840183
80,20,0,10.0,4.0,1,1,9,0.764840183
80,20,0,10.0,4.0,1,1,10,0.764840183
80,20,0,10.0,4.0,1,1,11,0.764840183
80,20,0,10.0,4.0,1,1,12,0.764840183
80,20,0,10.0,4.0,1,1,13,0.764840183
80,20,0,10.0,4.0,1,1,14,0.764840183
80,20,0,10.0,4.0,1,1,15,0.764840183
80,20,0,10.0,4.0,1,1,16,0.764840183
80,20,0,10.0,4.0,1,1,17,0.764840183
80,20,0,10.0,4.0,1,1,18,0.764840183
80,20,0,10.0,4.0,1,1,19,0.764840183
80,20,0,10.0,4.0,1,1,20,0.764840183
90,22,0,10.0,4.0,1,0,0,0.767570009
90,22,0,10.0,4.0,1,0,1,0.767570009
90,22,0,10.0,4.0,1,0,2,1.0
90,22,0,10.0,4.0,1,0,3,1.0
90,22,0,10.0,4.0,1,0,4,1.0
90,22,0,10.0,4.0,1,0,5,1.0
90,22,0,10.0,4.0,1,0,6,1.0
90,22,0,10.0,4.0,1,0,7,1.0
90,22,0,10.0,4.0,1,0,8,1.0
90,22,0,10.0,4.0,1,0,9,1.0
90,22,0,10.0,4.0,1,0,10,1.0
90,22,0,10.0,4.0,1,0,11,1.0
90,22,0,10.0,4.0,1,0,12,1.0
90,22,0,10.0,4.0,1,0,13,1.0
90,22,0,10.0,4.0,1,0,14,1.0
90,22,0,10.0,4.0,1,0,15,1.0
90,22,0,10.0,4.0,1,0,16,1.0
90,22,0,10.0,4.0,1,0,17,1.0
90,22,0,10.0,4.0,1,0,18,1.0
90,22,0,10.0,4.0,1,0,19,1.0
90,22,0,10.0,4.0,1,0,20,1.0
90,22,0,10.0,4.0,1,0,21,1.0
90,22,0,10.0,4.0,1,0,22,1.0
90,22,0,10.0,4.0,1,1,0,0.767570009
90,22,0,10.0,4.0,1,1,1,0.767570009
90,22,0,10.0,4.0,1,1,2,0.767570009
90,22,0,10.0,4.0,1,1,3,0.767570009
90,22,0,10.0,4.0,1,1,4,0.767570009
90,22,0,10.0,4.0,1,1,5,0.767570009
90,22,0,10.0,4.0,1,1,6,0.767570009
90,22,0,10.0,4.0,1,1,7,0.767570009
90,22,0,10.0,4.0,1,1,8,0.767570009
90,22,0,10.0,4.0,1,1,9,0.767570009
90,22,0,10.0,4.0,1,1,10,0.767570009
90,22,0,10.0,4.0,1,1,11,0.767570009
90,22,0,10.0,4.0,1,1,12,0.767570009
90,22,0,10.0,4.0,1,1,13,0.767570009
90,22,0,10.0,4.0,1,1,14,0.767570009
90,22,0,10.0,4.0,1,1,15,0.767570009
90,22,0,10.0,4.0,1,1,16,0.767570009
90,22,0,10.0,4.0,1,1,17,0.767570009
90,22,0,10.0,4.0,1,1,18,0.767570009
90,22,0,10.0,4.0,1,1,19,0.767570009
90,22,0,10.0,4.0,1,1,20,0.767570009
90,22,0,10.0,4.0,1,1,21,0.767570009
90,22,0,10.0,4.0,1,1,22,0.767570009
100,25,0,10.0,4.0,1,0,0,0.764142336
100,25,0,10.0,4.0,1,0,1,0.764142336
100,25,0,10.0,4.0,1,0,2,1.0
100,25,0,10.0,4.0,1,0,3,1.0
100,25,0,10.0,4.0,1,0,4,1.0
100,25,0,10.0,4.0,1,0,5,1.0
100,25,0,10.0,4.0,1,0,6,1.0
100,25,0,10.0,4.0,1,0,7,1.0
100,25,0,10.0,4.0,1,0,8,1.0
100,25,0,10.0,4.0,1,0,9,1.0
100,25,0,10.0,4.0,1,0,10,1.0
100,25,0,10.0,4.0,1,0,11,1.0
100,25,0,10.0,4.0,1,0,12,1.0
100,25,0,10.0,4.0,1,0,13,1.0
100,25,0,10.0,4.0,1,0,14,1.0
100,25,0,10.0,4.0,1,0,15,1.0
100,25,0,10.0,4.0,1,0,16,1.0
100,25,0,10.0,4.0,1,0,17,1.0
100,25,0,10.0,4.0,1,0,18,1.0
100,25,0,10.0,4.0,1,0,19,1.0
100,25,0,10.0,4.0,1,0,20,1.0
100,25,0,10.0,4.0,1,0,21,1.0
100,25,0,10.0,4.0,1,0,22,1.0
100,25,0,10.0,4.0,1,0,23,1.0
100,25,0,10.0,4.0,1,0,24,1.0
100,25,0,10.0,4.0,1,0,25,1.0
100,25,0,10.0,4.0,1,1,0,0.764142336
100,25,0,10.0,4.0,1,1,1,0.764142336
100,25,0,10.0,4.0,1,1,2,0.764142336
100,25,0,10.0,4.0,1,1,3,0.764142336
100,25,0,10.0,4.0,1,1,4,0.764142336
100,25,0,10.0,4.0,1,1,5,0.764142336
100,25,0,10.0,4.0,1,1,6,0.764142336
100,25,0,10.0,4.0,1,1,7,0.764142336
100,25,0,10.0,4.0,1,1,8,0.764142336
100,25,0,10.0,4.0,1,1,9,0.764142336
100,25,0,10.0,4.0,1,1,10,0.764142336
100,25,0,10.0,4.0,1,1,11,0.764142336
100,25,0,10.0,4.0,1,1,12,0.764142336
100,25,0,10.0,4.0,1,1,13,0.764142336
100,25,0,10.0,4.0,1,1,14,0.764142336
100,25,0,10.0,4.0,1,1,15,0.764142336
100,25,0,10.0,4.0,1,1,16,0.764142336
100,25,0,10.0,4.0,1,1,17,0.764142336
100,25,0,10.0,4.0,1,1,18,0.764142336
100,25,0,10.0,4.0,1,1,19,0.764142336
100,25,0,10.0,4.0,1,1,20,0.764142336
100,25,0,10.0,4.0,1,1,21,0.764142336
100,25,0,10.0,4.0,1,1,22,0.764142336
100,25,0,10.0,4.0,1,1,23,0.764142336
100,25,0,10.0,4.0,1,1,24,0.764142336
100,25,0,10.0,4.0,1,1,25,0.764142336
10,2,1,10.0,4.0,1,0,0,0.823076923
10,2,1,10.0,4.0,1,0,1,0.823076923
10,2,1,10.0,4.0,1,0,2,1.0
10,2,1,10.0,4.0,1,1,0,0.823076923
10,2,1,10.0,4.0,1,1,1,0.823076923
10,2,1,10.0,4.0,1,1,2,0.823076923
20,5,2,10.0,4.0,1,0,0,0.775462963
20,5,2,10.0,4.0,1,0,1,0.775462963
20,5,2,10.0,4.0,1,0,2,1.0
20,5,2,10.0,4.0,1,0,3,1.0
20,5,2,10.0,4.0,1,0,4,1.0
20,5,2,10.0,4.0,1,0,5,1.0
20,5,2,10.0,4.0,1,1,0,0.775462963
20,5,2,10.0,4.0,1,1,1,0.775462963
20,5,2,10.0,4.0,1,1,2,0.775462963
20,5,2,10.0,4.0,1,1,3,0.775462963
20,5,2,10.0,4.0,1,1,4,0.775462963
20,5,2,10.0,4.0,1,1,5,0.775462963
30,7,3,10.0,4.0,1,0,0,0.780452675
30,7,3,10.0,4.0,1,0,1,0.780452675
30,7,3,10.0,4.0,1,0,2,1.0
30,7,3,10.0,4.0,1,0,3,1.0
30,7,3,10.0,4.0,1,0,4,1.0
30,7,3,10.0,4.0,1,0,5,1.0
30,7,3,10.0,4.0,1,0,6,1.0
30,7,3,10.0,4.0,1,0,7,1.0
30,7,3,10.0,4.0,1,1,0,0.780452675
30,7,3,10.0,4.0,1,1,1,0.780452675
30,7,3,10.0,4.0,1,1,2,0.780452675
30,7,3,10.0,4.0,1,1,3,0.780452675
30,7,3,10.0,4.0,1,1,4,0.780452675
30,7,3,10.0,4.0,1,1,5,0.780452675
30,7,3,10.0,4.0,1,1,6,0.780452675
30,7,3,10.0,4.0,1,1,7,0.780452675
40,10,4,10.0,4.0,1,0,0,0.768348624
40,10,4,10.0,4.0,1,0,1,0.768348624
40,10,4,10.0,4.0,1,0,2,1.0
40,10,4,10.0,4.0,1,0,3,1.0
40,10,4,10.0,4.0,1,0,4,1.0
40,10,4,10.0,4.0,1,0,5,1.0
40,10,4,10.0,4.0,1,0,6,1.0
40,10,4,10.0,4.0,1,0,7,1.0
40,10,4,10.0,4.0,1,0,8,1.0
40,10,4,10.0,4.0,1,0,9,1.0
40,10,4,10.0,4.0,1,0,10,1.0
40,10,4,10.0,4.0,1,1,0,0.768348624
40,10,4,10.0,4.0,1,1,1,0.768348624
40,10,4,10.0,4.0,1,1,2,0.768348624
40,10,4,10.0,4.0,1,1,3,0.768348624
40,10,4,10.0,4.0,1,1,4,0.768348624
40,10,4,10.0,4.0,1,1,5,0.768348624
40,10,4,10.0,4.0,1,1,6,0.768348624
40,10,4,10.0,4.0,1,1,7,0.768348624
40,10,4,10.0,4.0,1,1,8,0.768348624
40,10,4,10.0,4.0,1,1,9,0.768348624
40,10,4,10.0,4.0,1,1,10,0.768348624
50,12,5,10.0,4.0,1,0,0,0.772647059
50,12,5,10.0,4.0,1,0,1,0.772647059
50,12,5,10.0,4.0,1,0,2,1.0
50,12,5,10.0,4.0,1,0,3,1.0
50,12,5,10.0,4.0,1,0,4,1.0
50,12,5,10.0,4.0,1,0,5,1.0
50,12,5,10.0,4.0,1,0,6,1.0
50,12,5,10.0,4.0,1,0,7,1.0
50,12,5,10.0,4.0,1,0,8,1.0
50,12,5,10.0,4.0,1,0,9,1.0
50,12,5,10.0,4.0,1,0,10,1.0
50,12,5,10.0,4.0,1,0,11,1.0
50,12,5,10.0,4.0,1,0,12,1.0
50,12,5,10.0,4.0,1,1,0,0.772647059
50,12,5,10.0,4.0,1,1,1,0.772647059
50,12,5,10.0,4.0,1,1,2,0.772647059
50,12,5,10.0,4.0,1,1,3,0.772647059
50,12,5,10.0,4.0,1,1,4,0.772647059
50,12,5,10.0,4.0,1,1,5,0.772647059
50,12,5,10.0,4.0,1,1,6,0.772647059
50,12,5,10.0,4.0,1,1,7,0.772647059
50,12,5,10.0,4.0,1,1,8,0.772647059
50,12,5,10.0,4.0,1,1,9,0.772647059
50,12,5,10.0,4.0,1,1,10,0.772647059
50,12,5,10.0,4.0,1,1,11,0.772647059
50,12,5,10.0,4.0,1,1,12,0.772647059
60,15,6,10.0,4.0,1,0,0,0.766006098
60,15,6,10.0,4.0,1,0,1,0.766006098
60,15,6,10.0,4.0,1,0,2,1.0
60,15,6,10.0,4.0,1,0,3,1.0
60,15,6,10.0,4.0,1,0,4,1.0
60,15,6,10.0,4.0,1,0,5,1.0
60,15,6,10.0,4.0,1,0,6,1.0
60,15,6,10.0,4.0,1,0,7,1.0
60,15,6,10.0,4.0,1,0,8,1.0
60,15,6,10.0,4.0,1,0,9,1.0
60,15,6,10.0,4.0,1,0,10,1.0
60,15,6,10.0,4.0,1,0,11,1.0
60,15,6,10.0,4.0,1,0,12,1.0
60,15,6,10.0,4.0,1,0,13,1.0
60,15,6,10.0,4.0,1,0,14,1.0
60,15,6,10.0,4.0,1,0,15,1.0
60,15,6,10.0,4.0,1,1,0,0.766006098
60,15,6,10.0,4.0,1,1,1,0.766006098
60,15,6,10.0,4.0,1,1,2,0.766006098
60,15,6,10.0,4.0,1,1,3,0.766006098
60,15,6,10.0,4.0,1,1,4,0.766006098
60,15,6,10.0,4.0,1,1,5,0.766006098
60,15,6,10.0,4.0,1,1,6,0.766006098
60,15,6,10.0,4.0,1,1,7,0.766006098
60,15,6,10.0,4.0,1,1,8,0.766006098
60,15,6,10.0,4.0,1,1,9,0.766006098
60,15,6,10.0,4.0,1,1,10,0.766006098
60,15,6,10.0,4.0,1,1,11,0.766006098
60,15,6,10.0,4.0,1,1,12,0.766006098
60,15,6,10.0,4.0,1,1,13,0.766006098
60,15,6,10.0,4.0,1,1,14,0.766006098
60,15,6,10.0,4.0,1,1,15,0.766006098
70,17,7,10.0,4.0,1,0,0,0.769371728
70,17,7,10.0,4.0,1,0,1,0.769371728
70,17,7,10.0,4.0,1,0,2,1.0
70,17,7,10.0,4.0,1,0,3,1.0
70,17,7,10.0,4.0,1,0,4,1.0
70,17,7,10.0,4.0,1,0,5,1.0
70,17,7,10.0,4.0,1,0,6,1.0
70,17,7,10.0,4.0,1,0,7,1.0
70,17,7,10.0,4.0,1,0,8,1.0
70,17,7,10.0,4.0,1,0,9,1.0
70,17,7,10.0,4.0,1,0,10,1.0
70,17,7,10.0,4.0,1,0,11,1.0
70,17,7,10.0,4.0,1,0,12,1.0
70,17,7,10.0,4.0,1,0,13,1.0
70,17,7,10.0,4.0,1,0,14,1.0
70,17,7,10.0,4.0,1,0,15,1.0
70,17,7,10.0,4.0,1,0,16,1.0
70,17,7,10.0,4.0,1,0,17,1.0
70,17,7,10.0,4.0,1,1,0,0.769371728
70,17,7,10.0,4.0,1,1,1,0.769371728
70,17,7,10.0,4.0,1,1,2,0.769371728
70,17,7,10.0,4.0,1,1,3,0.769371728
70,17,7,10.0,4.0,1,1,4,0.769371728
70,17,7,10.0,4.0,1,1,5,0.769371728
70,17,7,10.0,4.0,1,1,6,0.769371728
70,17,7,10.0,4.0,1,1,7,0.769371728
70,17,7,10.0,4.0,1,1,8,0.769371728
70,17,7,10.0,4.0,1,1,9,0.769371728
70,17,7,10.0,4.0,1,1,10,0.769371728
70,17,7,10.0,4.0,1,1,11,0.769371728
70,17,7,10.0,4.0,1,1,12,0.769371728
70,17,7,10.0,4.0,1,1,13,0.769371728
70,17,7,10.0,4.0,1,1,14,0.769371728
70,17,7,10.0,4.0,1,1,15,0.769371728
70,17,7,10.0,4.0,1,1,16,0.769371728
70,17,7,10.0,4.0,1,1,17,0.769371728
80,20,8,10.0,4.0,1,0,0,0.764840183
80,20,8,10.0,4.0,1,0,1,0.764840183
80,20,8,10.0,4.0,1,0,2,1.0
80,20,8,10.0,4.0,1,0,3,1.0
80,20,8,10.0,4.0,1,0,4,1.0
80,20,8,10.0,4.0,1,0,5,1.0
80,20,8,10.0,4.0,1,0,6,1.0
80,20,8,10.0,4.0,1,0,7,1.0
80,20,8,10.0,4.0,1,0,8,1.0
80,20,8,10.0,4.0,1,0,9,1.0
80,20,8,10.0,4.0,1,0,10,1.0
80,20,8,10.0,4.0,1,0,11,1.0
80,20,8,10.0,4.0,1,0,12,1.0
80,20,8,10.0,4.0,1,0,13,1.0
80,20,8,10.0,4.0,1,0,14,1.0
80,20,8,10.0,4.0,1,0,15,1.0
80,20,8,10.0,4.0,1,0,16,1.0
80,20,8,10.0,4.0,1,0,17,1.0
80,20,8,10.0,4.0,1,0,18,1.0
80,20,8,10.0,4.0,1,0,19,1.0
80,20,8,10.0,4.0,1,0,20,1.0
80,20,8,10.0,4.0,1,1,0,0.764840183
80,20,8,10.0,4.0,1,1,1,0.764840183
80,20,8,10.0,4.0,1,1,2,0.764840183
80,20,8,10.0,4.0,1,1,3,0.764840183
80,20,8,10.0,4.0,1,1,4,0.764840183
80,20,8,10.0,4.0,1,1,5,0.764840183
80,20,8,10.0,4.0,1,1,6,0.764840183
80,20,8,10.0,4.0,1,1,7,0.764840183
80,20,8,10.0,4.0,1,1,8,0.764840183
80,20,8,10.0,4.0,1,1,9,0.764840183
80,20,8,10.0,4.0,1,1,10,0.764840183
80,20,8,10.0,4.0,1,1,11,0.764840183
80,20,8,10.0,4.0,1,1,12,0.764840183
80,20,8,10.0,4.0,1,1,13,0.764840183
80,20,8,10.0,4.0,1,1,14,0.764840183
80,20,8,10.0,4.0,1,1,15,0.764840183
80,20,8,10.0,4.0,1,1,16,0.764840183
80,20,8,10.0,4.0,1,1,17,0.764840183
80,20,8,10.0,4.0,1,1,18,0.764840183
80,20,8,10.0,4.0,1,1,19,0.764840183
80,20,8,10.0,4.0,1,1,20,0.764840183
90,22,9,10.0,4.0,1,0,0,0.767570009
90,22,9,10.0,4.0,1,0,1,0.767570009
90,22,9,10.0,4.0,1,0,2,1.0
90,22,9,10.0,4.0,1,0,3,1.0
90,22,9,10.0,4.0,1,0,4,1.0
90,22,9,10.0,4.0,1,0,5,1.0
90,22,9,10.0,4.0,1,0,6,1.0
90,22,9,10.0,4.0,1,0,7,1.0
90,22,9,10.0,4.0,1,0,8,1.0
90,22,9,10.0,4.0,1,0,9,1.0
90,22,9,10.0,4.0,1,0,10,1.0
90,22,9,10.0,4.0,1,0,11,1.0
90,22,9,10.0,4.0,1,0,12,1.0
90,22,9,10.0,4.0,1,0,13,1.0
90,22,9,10.0,4.0,1,0,14,1.0
90,22,9,10.0,4.0,1,0,15,1.0
90,22,9,10.0,4.0,1,0,16,1.0
90,22,9,10.0,4.0,1,0,17,1.0
90,22,9,10.0,4.0,1,0,18,1.0
90,22,9,10.0,4.0,1,0,19,1.0
90,22,9,10.0,4.0,1,0,20,1.0
90,22,9,10.0,4.0,1,0,21,1.0
90,22,9,10.0,4.0,1,0,22,1.0
90,22,9,10.0,4.0,1,1,0,0.767570009
90,22,9,10.0,4.0,1,1,1,0.767570009
90,22,9,10.0,4.0,1,1,2,0.767570009
90,22,9,10.0,4.0,1,1,3,0.767570009
90,22,9,10.0,4.0,1,1,4,0.767570009
90,22,9,10.0,4.0,1,1,5,0.767570009
90,22,9,10.0,4.0,1,1,6,0.767570009
90,22,9,10.0,4.0,1,1,7,0.767570009
90,22,9,10.0,4.0,1,1,8,0.767570009
90,22,9,10.0,4.0,1,1,9,0.767570009
90,22,9,10.0,4.0,1,1,10,0.767570009
90,22,9,10.0,4.0,1,1,11,0.767570009
90,22,9,10.0,4.0,1,1,12,0.767570009
90,22,9,10.0,4.0,1,1,13,0.767570009
90,22,9,10.0,4.0,1,1,14,0.767570009
90,22,9,10.0,4.0,1,1,15,0.767570009
90,22,9,10.0,4.0,1,1,16,0.767570009
90,22,9,10.0,4.0,1,1,17,0.767570009
90,22,9,10.0,4.0,1,1,18,0.767570009
90,22,9,10.0,4.0,1,1,19,0.767570009
90,22,9,10.0,4.0,1,1,20,0.767570009
90,22,9,10.0,4.0,1,1,21,0.767570009
90,22,9,10.0,4.0,1,1,22,0.767570009
100,25,10,10.0,4.0,1,0,0,0.764142336
100,25,10,10.0,4.0,1,0,1,0.764142336
100,25,10,10.0,4.0,1,0,2,1.0
100,25,10,10.0,4.0,1,0,3,1.0
100,25,10,10.0,4.0,1,0,4,1.0
100,25,10,10.0,4.0,1,0,5,1.0
100,25,10,10.0,4.0,1,0,6,1.0
100,25,10,10.0,4.0,1,0,7,1.0
100,25,10,10.0,4.0,1,0,8,1.0
100,25,10,10.0,4.0,1,0,9,1.0
100,25,10,10.0,4.0,1,0,10,1.0
100,25,10,10.0,4.0,1,0,11,1.0
100,25,10,10.0,4.0,1,0,12,1.0
100,25,10,10.0,4.0,1,0,13,1.0
100,25,10,10.0,4.0,1,0,14,1.0
100,25,10,10.0,4.0,1,0,15,1.0
100,25,10,10.0,4.0,1,0,16,1.0
100,25,10,10.0,4.0,1,0,17,1.0
100,25,10,10.0,4.0,1,0,18,1.0
100,25,10,10.0,4.0,1,0,19,1.0
100,25,10,10.0,4.0,1,0,20,1.0
100,25,10,10.0,4.0,1,0,21,1.0
100,25,10,10.0,4.0,1,0,22,1.0
100,25,10,10.0,4.0,1,0,23,1.0
100,25,10,10.0,4.0,1,0,24,1.0
100,25,10,10.0,4.0,1,0,25,1.0
100,25,10,10.0,4.0,1,1,0,0.764142336
