K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
50,12,0,10.0,10.0,1,0,11,1.0
50,12,0,10.0,10.0,1,0,12,1.0
50,12,0,10.0,10.0,1,1,0,0.717377049
50,12,0,10.0,10.0,1,1,1,0.717377049
50,12,0,10.0,10.0,1,1,2,0.717377049
50,12,0,10.0,10.0,1,1,3,0.717377049
50,12,0,10.0,10.0,1,1,4,0.717377049
50,12,0,10.0,10.0,1,1,5,0.717377049
50,12,0,10.0,10.0,1,1,6,0.717377049
50,12,0,10.0,10.0,1,1,7,0.717377049
50,12,0,10.0,10.0,1,1,8,0.717377049
50,12,0,10.0,10.0,1,1,9,0.717377049
50,12,0,10.0,10.0,1,1,10,0.717377049
50,12,0,10.0,10.0,1,1,11,0.717377049
50,12,0,10.0,10.0,1,1,12,0.717377049
60,15,0,10.0,10.0,1,0,0,0.709459459
60,15,0,10.0,10.0,1,0,1,0.709459459
60,15,0,10.0,10.0,1,0,2,1.0
60,15,0,10.0,10.0,1,0,3,1.0
60,15,0,10.0,10.0,1,0,4,1.0
60,15,0,10.0,10.0,1,0,5,1.0
60,15,0,10.0,10.0,1,0,6,1.0
60,15,0,10.0,10.0,1,0,7,1.0
60,15,0,10.0,10.0,1,0,8,1.0
60,15,0,10.0,10.0,1,0,9,1.0
60,15,0,10.0,10.0,1,0,10,1.0
60,15,0,10.0,10.0,1,0,11,1.0
60,15,0,10.0,10.0,1,0,12,1.0
60,15,0,10.0,10.0,1,0,13,1.0
60,15,0,10.0,10.0,1,0,14,1.0
60,15,0,10.0,10.0,1,0,15,1.0
60,15,0,10.0,10.0,1,1,0,0.709459459
60,15,0,10.0,10.0,1,1,1,0.709459459
60,15,0,10.0,10.0,1,1,2,0.709459459
60,15,0,10.0,10.0,1,1,3,0.709459459
60,15,0,10.0,10.0,1,1,4,0.709459459
60,15,0,10.0,10.0,1,1,5,0.709459459
60,15,0,10.0,10.0,1,1,6,0.709459459
60,15,0,10.0,10.0,1,1,7,0.709459459
60,15,0,10.0,10.0,1,1,8,0.709459459
60,15,0,10.0,10.0,1,1,9,0.709459459
60,15,0,10.0,10.0,1,1,10,0.709459459
60,15,0,10.0,10.0,1,1,11,0.709459459
60,15,0,10.0,10.0,1,1,12,0.709459459
60,15,0,10.0,10.0,1,1,13,0.709459459
60,15,0,10.0,10.0,1,1,14,0.709459459
60,15,0,10.0,10.0,1,1,15,0.709459459
70,17,0,10.0,10.0,1,0,0,0.712292359
70,17,0,10.0,10.0,1,0,1,0.712292359
70,17,0,10.0,10.0,1,0,2,0.712292359
70,17,0,10.0,10.0,1,0,3,1.0
70,17,0,10.0,10.0,1,0,4,1.0
70,17,0,10.0,10.0,1,0,5,1.0
70,17,0,10.0,10.0,1,0,6,1.0
70,17,0,10.0,10.0,1,0,7,1.0
70,17,0,10.0,10.0,1,0,8,1.0
70,17,0,10.0,10.0,1,0,9,1.0
70,17,0,10.0,10.0,1,0,10,1.0
70,17,0,10.0,10.0,1,0,11,1.0
70,17,0,10.0,10.0,1,0,12,1.0
70,17,0,10.0,10.0,1,0,13,1.0
70,17,0,10.0,10.0,1,0,14,1.0
70,17,0,10.0,10.0,1,0,15,1.0
70,17,0,10.0,10.0,1,0,16,1.0
70,17,0,10.0,10.0,1,0,17,1.0
70,17,0,10.0,10.0,1,1,0,0.712292359
70,17,0,10.0,10.0,1,1,1,0.712292359
70,17,0,10.0,10.0,1,1,2,0.712292359
70,17,0,10.0,10.0,1,1,3,0.712292359
70,17,0,10.0,10.0,1,1,4,0.712292359
70,17,0,10.0,10.0,1,1,5,0.712292359
70,17,0,10.0,10.0,1,1,6,0.712292359
70,17,0,10.0,10.0,1,1,7,0.712292359
70,17,0,10.0,10.0,1,1,8,0.712292359
70,17,0,10.0,10.0,1,1,9,0.712292359
70,17,0,10.0,10.0,1,1,10,0.712292359
70,17,0,10.0,10.0,1,1,11,0.712292359
70,17,0,10.0,10.0,1,1,12,0.712292359
70,17,0,10.0,10.0,1,1,13,0.712292359
70,17,0,10.0,10.0,1,1,14,0.712292359
70,17,0,10.0,10.0,1,1,15,0.712292359
70,17,0,10.0,10.0,1,1,16,0.712292359
70,17,0,10.0,10.0,1,1,17,0.712292359
80,20,0,10.0,10.0,1,0,0,0.707070707
80,20,0,10.0,10.0,1,0,1,0.707070707
80,20,0,10.0,10.0,1,0,2,1.0
80,20,0,10.0,10.0,1,0,3,1.0
80,20,0,10.0,10.0,1,0,4,1.0
80,20,0,10.0,10.0,1,0,5,1.0
80,20,0,10.0,10.0,1,0,6,1.0
80,20,0,10.0,10.0,1,0,7,1.0
80,20,0,10.0,10.0,1,0,8,1.0
80,20,0,10.0,10.0,1,0,9,1.0
80,20,0,10.0,10.0,1,0,10,1.0
80,20,0,10.0,10.0,1,0,11,1.0
80,20,0,10.0,10.0,1,0,12,1.0
80,20,0,10.0,10.0,1,0,13,1.0
80,20,0,10.0,10.0,1,0,14,1.0
80,20,0,10.0,10.0,1,0,15,1.0
80,20,0,10.0,10.0,1,0,16,1.0
80,20,0,10.0,10.0,1,0,17,1.0
80,20,0,10.0,10.0,1,0,18,1.0
80,20,0,10.0,10.0,1,0,19,1.0
80,20,0,10.0,10.0,1,0,20,1.0
80,20,0,10.0,10.0,1,1,0,0.707070707
80,20,0,10.0,10.0,1,1,1,0.707070707
80,20,0,10.0,10.0,1,1,2,0.707070707
80,20,0,10.0,10.0,1,1,3,0.707070707
80,20,0,10.0,10.0,1,1,4,0.707070707
80,20,0,10.0,10.0,1,1,5,0.707070707
80,20,0,10.0,10.0,1,1,6,0.707070707
80,20,0,10.0,10.0,1,1,7,0.707070707
80,20,0,10.0,10.0,1,1,8,0.707070707
80,20,0,10.0,10.0,1,1,9,0.707070707
80,20,0,10.0,10.0,1,1,10,0.707070707
80,20,0,10.0,10.0,1,1,11,0.707070707
80,20,0,10.0,10.0,1,1,12,0.707070707
80,20,0,10.0,10.0,1,1,13,0.707070707
80,20,0,10.0,10.0,1,1,14,0.707070707
80,20,0,10.0,10.0,1,1,15,0.707070707
80,20,0,10.0,10.0,1,1,16,0.707070707
80,20,0,10.0,10.0,1,1,17,0.707070707
80,20,0,10.0,10.0,1,1,18,0.707070707
80,20,0,10.0,10.0,1,1,19,0.707070707
80,20,0,10.0,10.0,1,1,20,0.707070707
90,22,0,10.0,10.0,1,0,0,0.70950951
90,22,0,10.0,10.0,1,0,1,0.70950951
90,22,0,10.0,10.0,1,0,2,0.70950951
90,22,0,10.0,10.0,1,0,3,1.0
90,22,0,10.0,10.0,1,0,4,1.0
90,22,0,10.0,10.0,1,0,5,1.0
90,22,0,10.0,10.0,1,0,6,1.0
90,22,0,10.0,10.0,1,0,7,1.0
90,22,0,10.0,10.0,1,0,8,1.0
90,22,0,10.0,10.0,1,0,9,1.0
90,22,0,10.0,10.0,1,0,10,1.0
90,22,0,10.0,10.0,1,0,11,1.0
90,22,0,10.0,10.0,1,0,12,1.0
90,22,0,10.0,10.0,1,0,13,1.0
90,22,0,10.0,10.0,1,0,14,1.0
90,22,0,10.0,10.0,1,0,15,1.0
90,22,0,10.0,10.0,1,0,16,1.0
90,22,0,10.0,10.0,1,0,17,1.0
90,22,0,10.0,10.0,1,0,18,1.0
90,22,0,10.0,10.0,1,0,19,1.0
90,22,0,10.0,10.0,1,0,20,1.0
90,22,0,10.0,10.0,1,0,21,1.0
90,22,0,10.0,10.0,1,0,22,1.0
90,22,0,10.0,10.0,1,1,0,0.70950951
90,22,0,10.0,10.0,1,1,1,0.70950951
90,22,0,10.0,10.0,1,1,2,0.70950951
90,22,0,10.0,10.0,1,1,3,0.70950951
90,22,0,10.0,10.0,1,1,4,0.70950951
90,22,0,10.0,10.0,1,1,5,0.70950951
90,22,0,10.0,10.0,1,1,6,0.70950951
90,22,0,10.0,10.0,1,1,7,0.70950951
90,22,0,10.0,10.0,1,1,8,0.70950951
90,22,0,10.0,10.0,1,1,9,0.70950951
90,22,0,10.0,10.0,1,1,10,0.70950951
90,22,0,10.0,10.0,1,1,11,0.70950951
90,22,0,10.0,10.0,1,1,12,0.70950951
90,22,0,10.0,10.0,1,1,13,0.70950951
90,22,0,10.0,10.0,1,1,14,0.70950951
90,22,0,10.0,10.0,1,1,15,0.70950951
90,22,0,10.0,10.0,1,1,16,0.70950951
90,22,0,10.0,10.0,1,1,17,0.70950951
90,22,0,10.0,10.0,1,1,18,0.70950951
90,22,0,10.0,10.0,1,1,19,0.70950951
90,22,0,10.0,10.0,1,1,20,0.70950951
90,22,0,10.0,10.0,1,1,21,0.70950951
90,22,0,10.0,10.0,1,1,22,0.70950951
100,25,0,10.0,10.0,1,0,0,0.705645161
100,25,0,10.0,10.0,1,0,1,0.705645161
100,25,0,10.0,10.0,1,0,2,1.0
100,25,0,10.0,10.0,1,0,3,1.0
100,25,0,10.0,10.0,1,0,4,1.0
100,25,0,10.0,10.0,1,0,5,1.0
100,25,0,10.0,10.0,1,0,6,1.0
100,25,0,10.0,10.0,1,0,7,1.0
100,25,0,10.0,10.0,1,0,8,1.0
100,25,0,10.0,10.0,1,0,9,1.0
100,25,0,10.0,10.0,1,0,10,1.0
100,25,0,10.0,10.0,1,0,11,1.0
100,25,0,10.0,10.0,1,0,12,1.0
100,25,0,10.0,10.0,1,0,13,1.0
100,25,0,10.0,10.0,1,0,14,1.0
100,25,0,10.0,10.0,1,0,15,1.0
100,25,0,10.0,10.0,1,0,16,1.0
100,25,0,10.0,10.0,1,0,17,1.0
100,25,0,10.0,10.0,1,0,18,1.0
100,25,0,10.0,10.0,1,0,19,1.0
100,25,0,10.0,10.0,1,0,20,1.0
100,25,0,10.0,10.0,1,0,21,1.0
100,25,0,10.0,10.0,1,0,22,1.0
100,25,0,10.0,10.0,1,0,23,1.0
100,25,0,10.0,10.0,1,0,24,1.0
100,25,0,10.0,10.0,1,0,25,1.0
100,25,0,10.0,10.0,1,1,0,0.705645161
100,25,0,10.0,10.0,1,1,1,0.705645161
100,25,0,10.0,10.0,1,1,2,0.705645161
100,25,0,10.0,10.0,1,1,3,0.705645161
100,25,0,10.0,10.0,1,1,4,0.705645161
100,25,0,10.0,10.0,1,1,5,0.705645161
100,25,0,10.0,10.0,1,1,6,0.705645161
100,25,0,10.0,10.0,1,1,7,0.705645161
100,25,0,10.0,10.0,1,1,8,0.705645161
100,25,0,10.0,10.0,1,1,9,0.705645161
100,25,0,10.0,10.0,1,1,10,0.705645161
100,25,0,10.0,10.0,1,1,11,0.705645161
100,25,0,10.0,10.0,1,1,12,0.705645161
100,25,0,10.0,10.0,1,1,13,0.705645161
100,25,0,10.0,10.0,1,1,14,0.705645161
100,25,0,10.0,10.0,1,1,15,0.705645161
100,25,0,10.0,10.0,1,1,16,0.705645161
100,25,0,10.0,10.0,1,1,17,0.705645161
100,25,0,10.0,10.0,1,1,18,0.705645161
100,25,0,10.0,10.0,1,1,19,0.705645161
100,25,0,10.0,10.0,1,1,20,0.705645161
100,25,0,10.0,10.0,1,1,21,0.705645161
100,25,0,10.0,10.0,1,1,22,0.705645161
100,25,0,10.0,10.0,1,1,23,0.705645161
100,25,0,10.0,10.0,1,1,24,0.705645161
100,25,0,10.0,10.0,1,1,25,0.705645161
10,2,1,10.0,10.0,1,0,0,0.8
10,2,1,10.0,10.0,1,0,1,0.8
10,2,1,10.0,10.0,1,0,2,0.8
10,2,1,10.0,10.0,1,1,0,0.8
10,2,1,10.0,10.0,1,1,1,0.8
10,2,1,10.0,10.0,1,1,2,0.8
20,5,2,10.0,10.0,1,0,0,0.729166667
20,5,2,10.0,10.0,1,0,1,0.729166667
20,5,2,10.0,10.0,1,0,2,1.0
20,5,2,10.0,10.0,1,0,3,1.0
20,5,2,10.0,10.0,1,0,4,1.0
20,5,2,10.0,10.0,1,0,5,1.0
20,5,2,10.0,10.0,1,1,0,0.729166667
20,5,2,10.0,10.0,1,1,1,0.729166667
20,5,2,10.0,10.0,1,1,2,0.729166667
20,5,2,10.0,10.0,1,1,3,0.729166667
20,5,2,10.0,10.0,1,1,4,0.729166667
20,5,2,10.0,10.0,1,1,5,0.729166667
30,7,3,10.0,10.0,1,0,0,0.72962963
30,7,3,10.0,10.0,1,0,1,0.72962963
30,7,3,10.0,10.0,1,0,2,0.72962963
30,7,3,10.0,10.0,1,0,3,1.0
30,7,3,10.0,10.0,1,0,4,1.0
30,7,3,10.0,10.0,1,0,5,1.0
30,7,3,10.0,10.0,1,0,6,1.0
30,7,3,10.0,10.0,1,0,7,1.0
30,7,3,10.0,10.0,1,1,0,0.72962963
30,7,3,10.0,10.0,1,1,1,0.72962963
30,7,3,10.0,10.0,1,1,2,0.72962963
30,7,3,10.0,10.0,1,1,3,0.72962963
30,7,3,10.0,10.0,1,1,4,0.72962963
30,7,3,10.0,10.0,1,1,5,0.72962963
30,7,3,10.0,10.0,1,1,6,0.72962963
30,7,3,10.0,10.0,1,1,7,0.72962963
40,10,4,10.0,10.0,1,0,0,0.714285714
40,10,4,10.0,10.0,1,0,1,0.714285714
40,10,4,10.0,10.0,1,0,2,1.0
40,10,4,10.0,10.0,1,0,3,1.0
40,10,4,10.0,10.0,1,0,4,1.0
40,10,4,10.0,10.0,1,0,5,1.0
40,10,4,10.0,10.0,1,0,6,1.0
40,10,4,10.0,10.0,1,0,7,1.0
40,10,4,10.0,10.0,1,0,8,1.0
40,10,4,10.0,10.0,1,0,9,1.0
40,10,4,10.0,10.0,1,0,10,1.0
40,10,4,10.0,10.0,1,1,0,0.714285714
40,10,4,10.0,10.0,1,1,1,0.714285714
40,10,4,10.0,10.0,1,1,2,0.714285714
40,10,4,10.0,10.0,1,1,3,0.714285714
40,10,4,10.0,10.0,1,1,4,0.714285714
40,10,4,10.0,10.0,1,1,5,0.714285714
40,10,4,10.0,10.0,1,1,6,0.714285714
40,10,4,10.0,10.0,1,1,7,0.714285714
40,10,4,10.0,10.0,1,1,8,0.714285714
40,10,4,10.0,10.0,1,1,9,0.714285714
40,10,4,10.0,10.0,1,1,10,0.714285714
50,12,5,10.0,10.0,1,0,0,0.717377049
50,12,5,10.0,10.0,1,0,1,0.717377049
50,12,5,10.0,10.0,1,0,2,0.717377049
50,12,5,10.0,10.0,1,0,3,1.0
50,12,5,10.0,10.0,1,0,4,1.0
50,12,5,10.0,10.0,1,0,5,1.0
50,12,5,10.0,10.0,1,0,6,1.0
50,12,5,10.0,10.0,1,0,7,1.0
50,12,5,10.0,10.0,1,0,8,1.0
50,12,5,10.0,10.0,1,0,9,1.0
50,12,5,10.0,10.0,1,0,10,1.0
50,12,5,10.0,10.0,1,0,11,1.0
50,12,5,10.0,10.0,1,0,12,1.0
50,12,5,10.0,10.0,1,1,0,0.717377049
50,12,5,10.0,10.0,1,1,1,0.717377049
50,12,5,10.0,10.0,1,1,2,0.717377049
50,12,5,10.0,10.0,1,1,3,0.717377049
50,12,5,10.0,10.0,1,1,4,0.717377049
50,12,5,10.0,10.0,1,1,5,0.717377049
50,12,5,10.0,10.0,1,1,6,0.717377049
50,12,5,10.0,10.0,1,1,7,0.717377049
50,12,5,10.0,10.0,1,1,8,0.717377049
50,12,5,10.0,10.0,1,1,9,0.717377049
50,12,5,10.0,10.0,1,1,10,0.717377049
50,12,5,10.0,10.0,1,1,11,0.717377049
50,12,5,10.0,10.0,1,1,12,0.717377049
60,15,6,10.0,10.0,1,0,0,0.709459459
60,15,6,10.0,10.0,1,0,1,0.709459459
60,15,6,10.0,10.0,1,0,2,1.0
60,15,6,10.0,10.0,1,0,3,1.0
60,15,6,10.0,10.0,1,0,4,1.0
60,15,6,10.0,10.0,1,0,5,1.0
60,15,6,10.0,10.0,1,0,6,1.0
60,15,6,10.0,10.0,1,0,7,1.0
60,15,6,10.0,10.0,1,0,8,1.0
60,15,6,10.0,10.0,1,0,9,1.0
60,15,6,10.0,10.0,1,0,10,1.0
60,15,6,10.0,10.0,1,0,11,1.0
60,15,6,10.0,10.0,1,0,12,1.0
60,15,6,10.0,10.0,1,0,13,1.0
60,15,6,10.0,10.0,1,0,14,1.0
60,15,6,10.0,10.0,1,0,15,1.0
60,15,6,10.0,10.0,1,1,0,0.709459459
60,15,6,10.0,10.0,1,1,1,0.709459459
60,15,6,10.0,10.0,1,1,2,0.709459459
60,15,6,10.0,10.0,1,1,3,0.709459459
60,15,6,10.0,10.0,1,1,4,0.709459459
60,15,6,10.0,10.0,1,1,5,0.709459459
60,15,6,10.0,10.0,1,1,6,0.709459459
60,15,6,10.0,10.0,1,1,7,0.709459459
60,15,6,10.0,10.0,1,1,8,0.709459459
60,15,6,10.0,10.0,1,1,9,0.709459459
60,15,6,10.0,10.0,1,1,10,0.709459459
60,15,6,10.0,10.0,1,1,11,0.709459459
60,15,6,10.0,10.0,1,1,12,0.709459459
60,15,6,10.0,10.0,1,1,13,0.709459459
60,15,6,10.0,10.0,1,1,14,0.709459459
60,15,6,10.0,10.0,1,1,15,0.709459459
70,17,7,10.0,10.0,1,0,0,0.712292359
70,17,7,10.0,10.0,1,0,1,0.712292359
70,17,7,10.0,10.0,1,0,2,0.712292359
70,17,7,10.0,10.0,1,0,3,1.0
70,17,7,10.0,10.0,1,0,4,1.0
70,17,7,10.0,10.0,1,0,5,1.0
70,17,7,10.0,10.0,1,0,6,1.0
70,17,7,10.0,10.0,1,0,7,1.0
70,17,7,10.0,10.0,1,0,8,1.0
70,17,7,10.0,10.0,1,0,9,1.0
70,17,7,10.0,10.0,1,0,10,1.0
70,17,7,10.0,10.0,1,0,11,1.0
70,17,7,10.0,10.0,1,0,12,1.0
70,17,7,10.0,10.0,1,0,13,1.0
70,17,7,10.0,10.0,1,0,14,1.0
70,17,7,10.0,10.0,1,0,15,1.0
70,17,7,10.0,10.0,1,0,16,1.0
70,17,7,10.0,10.0,1,0,17,1.0
70,17,7,10.0,10.0,1,1,0,0.712292359
70,17,7,10.0,10.0,1,1,1,0.712292359
70,17,7,10.0,10.0,1,1,2,0.712292359
70,17,7,10.0,10.0,1,1,3,0.712292359
70,17,7,10.0,10.0,1,1,4,0.712292359
70,17,7,10.0,10.0,1,1,5,0.712292359
70,17,7,10.0,10.0,1,1,6,0.712292359
70,17,7,10.0,10.0,1,1,7,0.712292359
70,17,7,10.0,10.0,1,1,8,0.712292359
70,17,7,10.0,10.0,1,1,9,0.712292359
70,17,7,10.0,10.0,1,1,10,0.712292359
70,17,7,10.0,10.0,1,1,11,0.712292359
70,17,7,10.0,10.0,1,1,12,0.712292359
70,17,7,10.0,10.0,1,1,13,0.712292359
70,17,7,10.0,10.0,1,1,14,0.712292359
70,17,7,10.0,10.0,1,1,15,0.712292359
70,17,7,10.0,10.0,1,1,16,0.712292359
70,17,7,10.0,10.0,1,1,17,0.712292359
80,20,8,10.0,10.0,1,0,0,0.707070707
80,20,8,10.0,10.0,1,0,1,0.707070707
80,20,8,10.0,10.0,1,0,2,1.0
80,20,8,10.0,10.0,1,0,3,1.0
80,20,8,10.0,10.0,1,0,4,1.0
80,20,8,10.0,10.0,1,0,5,1.0
80,20,8,10.0,10.0,1,0,6,1.0
80,20,8,10.0,10.0,1,0,7,1.0
80,20,8,10.0,10.0,1,0,8,1.0
80,20,8,10.0,10.0,1,0,9,1.0
80,20,8,10.0,10.0,1,0,10,1.0
80,20,8,10.0,10.0,1,0,11,1.0
80,20,8,10.0,10.0,1,0,12,1.0
80,20,8,10.0,10.0,1,0,13,1.0
80,20,8,10.0,10.0,1,0,14,1.0
80,20,8,10.0,10.0,1,0,15,1.0
80,20,8,10.0,10.0,1,0,16,1.0
80,20,8,10.0,10.0,1,0,17,1.0
80,20,8,10.0,10.0,1,0,18,1.0
80,20,8,10.0,10.0,1,0,19,1.0
80,20,8,10.0,10.0,1,0,20,1.0
80,20,8,10.0,10.0,1,1,0,0.707070707
80,20,8,10.0,10.0,1,1,1,0.707070707
80,20,8,10.0,10.0,1,1,2,0.707070707
80,20,8,10.0,10.0,1,1,3,0.707070707
80,20,8,10.0,10.0,1,1,4,0.707070707
80,20,8,10.0,10.0,1,1,5,0.707070707
80,20,8,10.0,10.0,1,1,6,0.707070707
80,20,8,10.0,10.0,1,1,7,0.707070707
80,20,8,10.0,10.0,1,1,8,0.707070707
80,20,8,10.0,10.0,1,1,9,0.707070707
80,20,8,10.0,10.0,1,1,10,0.707070707
80,20,8,10.0,10.0,1,1,11,0.707070707
80,20,8,10.0,10.0,1,1,12,0.707070707
80,20,8,10.0,10.0,1,1,13,0.707070707
80,20,8,10.0,10.0,1,1,14,0.707070707
80,20,8,10.0,10.0,1,1,15,0.707070707
80,20,8,10.0,10.0,1,1,16,0.707070707
80,20,8,10.0,10.0,1,1,17,0.707070707
80,20,8,10.0,10.0,1,1,18,0.707070707
80,20,8,10.0,10.0,1,1,19,0.707070707
80,20,8,10.0,10.0,1,1,20,0.707070707
90,22,9,10.0,10.0,1,0,0,0.70950951
90,22,9,10.0,10.0,1,0,1,0.70950951
90,22,9,10.0,10.0,1,0,2,0.70950951
90,22,9,10.0,10.0,1,0,3,1.0
90,22,9,10.0,10.0,1,0,4,1.0
90,22,9,10.0,10.0,1,0,5,1.0
90,22,9,10.0,10.0,1,0,6,1.0
90,22,9,10.0,10.0,1,0,7,1.0
90,22,9,10.0,10.0,1,0,8,1.0
90,22,9,10.0,10.0,1,0,9,1.0
90,22,9,10.0,10.0,1,0,10,1.0
90,22,9,10.0,10.0,1,0,11,1.0
90,22,9,10.0,10.0,1,0,12,1.0
90,22,9,10.0,10.0,1,0,13,1.0
90,22,9,10.0,10.0,1,0,14,1.0
90,22,9,10.0,10.0,1,0,15,1.0
90,22,9,10.0,10.0,1,0,16,1.0
90,22,9,10.0,10.0,1,0,17,1.0
90,22,9,10.0,10.0,1,0,18,1.0
90,22,9,10.0,10.0,1,0,19,1.0
90,22,9,10.0,10.0,1,0,20,1.0
90,22,9,10.0,10.0,1,0,21,1.0
90,22,9,10.0,10.0,1,0,22,1.0
90,22,9,10.0,10.0,1,1,0,0.70950951
90,22,9,10.0,10.0,1,1,1,0.70950951
90,22,9,10.0,10.0,1,1,2,0.70950951
90,22,9,10.0,10.0,1,1,3,0.70950951
90,22,9,10.0,10.0,1,1,4,0.70950951
90,22,9,10.0,10.0,1,1,5,0.70950951
90,22,9,10.0,10.0,1,1,6,0.70950951
90,22,9,10.0,10.0,1,1,7,0.70950951
90,22,9,10.0,10.0,1,1,8,0.70950951
90,22,9,10.0,10.0,1,1,9,0.70950951
90,22,9,10.0,10.0,1,1,10,0.70950951
90,22,9,10.0,10.0,1,1,11,0.70950951
90,22,9,10.0,10.0,1,1,12,0.70950951
90,22,9,10.0,10.0,1,1,13,0.70950951
90,22,9,10.0,10.0,1,1,14,0.70950951
90,22,9,10.0,10.0,1,1,15,0.70950951
90,22,9,10.0,10.0,1,1,16,0.70950951
90,22,9,10.0,10.0,1,1,17,0.70950951
90,22,9,10.0,10.0,1,1,18,0.70950951
90,22,9,10.0,10.0,1,1,19,0.70950951
90,22,9,10.0,10.0,1,1,20,0.70950951
90,22,9,10.0,10.0,1,1,21,0.70950951
90,22,9,10.0,10.0,1,1,22,0.70950951
100,25,10,10.0,10.0,1,0,0,0.705645161
100,25,10,10.0,10.0,1,0,1,0.705645161
100,25,10,10.0,10.0,1,0,2,1.0
100,25,10,10.0,10.0,1,0,3,1.0
100,25,10,10.0,10.0,1,0,4,1.0
100,25,10,10.0,10.0,1,0,5,1.0
100,25,10,10.0,10.0,1,0,6,1.0
100,25,10,10.0,10.0,1,0,7,1.0
100,25,10,10.0,10.0,1,0,8,1.0
100,25,10,10.0,10.0,1,0,9,1.0
100,25,10,10.0,10.0,1,0,10,1.0
100,25,10,10.0,10.0,1,0,11,1.0
100,25,10,10.0,10.0,1,0,12,1.0
100,25,10,10.0,10.0,1,0,13,1.0
100,25,10,10.0,10.0,1,0,14,1.0
100,25,10,10.0,10.0,1,0,15,1.0
100,25,10,10.0,10.0,1,0,16,1.0
100,25,10,10.0,10.0,1,0,17,1.0
100,25,10,10.0,10.0,1,0,18,1.0
100,25,10,10.0,10.0,1,0,19,1.0
100,25,10,10.0,10.0,1,0,20,1.0
100,25,10,10.0,10.0,1,0,21,1.0
100,25,10,10.0,10.0,1,0,22,1.0
100,25,10,10.0,10.0,1,0,23,1.0
100,25,10,10.0,10.0,1,0,24,1.0
100,25,10,10.0,10.0,1,0,25,1.0
100,25,10,10.0,10.0,1,1,0,0.705645161
