K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
70,17,0,10.0,9.0,1,1,8,0.720903859
70,17,0,10.0,9.0,1,1,9,0.720903859
70,17,0,10.0,9.0,1,1,10,0.720903859
70,17,0,10.0,9.0,1,1,11,0.720903859
70,17,0,10.0,9.0,1,1,12,0.720903859
70,17,0,10.0,9.0,1,1,13,0.720903859
70,17,0,10.0,9.0,1,1,14,0.720903859
70,17,0,10.0,9.0,1,1,15,0.720903859
70,17,0,10.0,9.0,1,1,16,0.720903859
70,17,0,10.0,9.0,1,1,17,0.720903859
80,20,0,10.0,9.0,1,0,0,0.715756952
80,20,0,10.0,9.0,1,0,1,0.715756952
80,20,0,10.0,9.0,1,0,2,1.0
80,20,0,10.0,9.0,1,0,3,1.0
80,20,0,10.0,9.0,1,0,4,1.0
80,20,0,10.0,9.0,1,0,5,1.0
80,20,0,10.0,9.0,1,0,6,1.0
80,20,0,10.0,9.0,1,0,7,1.0
80,20,0,10.0,9.0,1,0,8,1.0
80,20,0,10.0,9.0,1,0,9,1.0
80,20,0,10.0,9.0,1,0,10,1.0
80,20,0,10.0,9.0,1,0,11,1.0
80,20,0,10.0,9.0,1,0,12,1.0
80,20,0,10.0,9.0,1,0,13,1.0
80,20,0,10.0,9.0,1,0,14,1.0
80,20,0,10.0,9.0,1,0,15,1.0
80,20,0,10.0,9.0,1,0,16,1.0
80,20,0,10.0,9.0,1,0,17,1.0
80,20,0,10.0,9.0,1,0,18,1.0
80,20,0,10.0,9.0,1,0,19,1.0
80,20,0,10.0,9.0,1,0,20,1.0
80,20,0,10.0,9.0,1,1,0,0.715756952
80,20,0,10.0,9.0,1,1,1,0.715756952
80,20,0,10.0,9.0,1,1,2,0.715756952
80,20,0,10.0,9.0,1,1,3,0.715756952
80,20,0,10.0,9.0,1,1,4,0.715756952
80,20,0,10.0,9.0,1,1,5,0.715756952
80,20,0,10.0,9.0,1,1,6,0.715756952
80,20,0,10.0,9.0,1,1,7,0.715756952
80,20,0,10.0,9.0,1,1,8,0.715756952
80,20,0,10.0,9.0,1,1,9,0.715756952
80,20,0,10.0,9.0,1,1,10,0.715756952
80,20,0,10.0,9.0,1,1,11,0.715756952
80,20,0,10.0,9.0,1,1,12,0.715756952
80,20,0,10.0,9.0,1,1,13,0.715756952
80,20,0,10.0,9.0,1,1,14,0.715756952
80,20,0,10.0,9.0,1,1,15,0.715756952
80,20,0,10.0,9.0,1,1,16,0.715756952
80,20,0,10.0,9.0,1,1,17,0.715756952
80,20,0,10.0,9.0,1,1,18,0.715756952
80,20,0,10.0,9.0,1,1,19,0.715756952
80,20,0,10.0,9.0,1,1,20,0.715756952
90,22,0,10.0,9.0,1,0,0,0.718253239
90,22,0,10.0,9.0,1,0,1,0.718253239
90,22,0,10.0,9.0,1,0,2,1.0
90,22,0,10.0,9.0,1,0,3,1.0
90,22,0,10.0,9.0,1,0,4,1.0
90,22,0,10.0,9.0,1,0,5,1.0
90,22,0,10.0,9.0,1,0,6,1.0
90,22,0,10.0,9.0,1,0,7,1.0
90,22,0,10.0,9.0,1,0,8,1.0
90,22,0,10.0,9.0,1,0,9,1.0
90,22,0,10.0,9.0,1,0,10,1.0
90,22,0,10.0,9.0,1,0,11,1.0
90,22,0,10.0,9.0,1,0,12,1.0
90,22,0,10.0,9.0,1,0,13,1.0
90,22,0,10.0,9.0,1,0,14,1.0
90,22,0,10.0,9.0,1,0,15,1.0
90,22,0,10.0,9.0,1,0,16,1.0
90,22,0,10.0,9.0,1,0,17,1.0
90,22,0,10.0,9.0,1,0,18,1.0
90,22,0,10.0,9.0,1,0,19,1.0
90,22,0,10.0,9.0,1,0,20,1.0
90,22,0,10.0,9.0,1,0,21,1.0
90,22,0,10.0,9.0,1,0,22,1.0
90,22,0,10.0,9.0,1,1,0,0.718253239
90,22,0,10.0,9.0,1,1,1,0.718253239
90,22,0,10.0,9.0,1,1,2,0.718253239
90,22,0,10.0,9.0,1,1,3,0.718253239
90,22,0,10.0,9.0,1,1,4,0.718253239
90,22,0,10.0,9.0,1,1,5,0.718253239
90,22,0,10.0,9.0,1,1,6,0.718253239
90,22,0,10.0,9.0,1,1,7,0.718253239
90,22,0,10.0,9.0,1,1,8,0.718253239
90,22,0,10.0,9.0,1,1,9,0.718253239
90,22,0,10.0,9.0,1,1,10,0.718253239
90,22,0,10.0,9.0,1,1,11,0.718253239
90,22,0,10.0,9.0,1,1,12,0.718253239
90,22,0,10.0,9.0,1,1,13,0.718253239
90,22,0,10.0,9.0,1,1,14,0.718253239
90,22,0,10.0,9.0,1,1,15,0.718253239
90,22,0,10.0,9.0,1,1,16,0.718253239
90,22,0,10.0,9.0,1,1,17,0.718253239
90,22,0,10.0,9.0,1,1,18,0.718253239
90,22,0,10.0,9.0,1,1,19,0.718253239
90,22,0,10.0,9.0,1,1,20,0.718253239
90,22,0,10.0,9.0,1,1,21,0.718253239
90,22,0,10.0,9.0,1,1,22,0.718253239
100,25,0,10.0,9.0,1,0,0,0.714432566
100,25,0,10.0,9.0,1,0,1,0.714432566
100,25,0,10.0,9.0,1,0,2,1.0
100,25,0,10.0,9.0,1,0,3,1.0
100,25,0,10.0,9.0,1,0,4,1.0
100,25,0,10.0,9.0,1,0,5,1.0
100,25,0,10.0,9.0,1,0,6,1.0
100,25,0,10.0,9.0,1,0,7,1.0
100,25,0,10.0,9.0,1,0,8,1.0
100,25,0,10.0,9.0,1,0,9,1.0
100,25,0,10.0,9.0,1,0,10,1.0
100,25,0,10.0,9.0,1,0,11,1.0
100,25,0,10.0,9.0,1,0,12,1.0
100,25,0,10.0,9.0,1,0,13,1.0
100,25,0,10.0,9.0,1,0,14,1.0
100,25,0,10.0,9.0,1,0,15,1.0
100,25,0,10.0,9.0,1,0,16,1.0
100,25,0,10.0,9.0,1,0,17,1.0
100,25,0,10.0,9.0,1,0,18,1.0
100,25,0,10.0,9.0,1,0,19,1.0
100,25,0,10.0,9.0,1,0,20,1.0
100,25,0,10.0,9.0,1,0,21,1.0
100,25,0,10.0,9.0,1,0,22,1.0
100,25,0,10.0,9.0,1,0,23,1.0
100,25,0,10.0,9.0,1,0,24,1.0
100,25,0,10.0,9.0,1,0,25,1.0
100,25,0,10.0,9.0,1,1,0,0.714432566
100,25,0,10.0,9.0,1,1,1,0.714432566
100,25,0,10.0,9.0,1,1,2,0.714432566
100,25,0,10.0,9.0,1,1,3,0.714432566
100,25,0,10.0,9.0,1,1,4,0.714432566
100,25,0,10.0,9.0,1,1,5,0.714432566
100,25,0,10.0,9.0,1,1,6,0.714432566
100,25,0,10.0,9.0,1,1,7,0.714432566
100,25,0,10.0,9.0,1,1,8,0.714432566
100,25,0,10.0,9.0,1,1,9,0.714432566
100,25,0,10.0,9.0,1,1,10,0.714432566
100,25,0,10.0,9.0,1,1,11,0.714432566
100,25,0,10.0,9.0,1,1,12,0.714432566
100,25,0,10.0,9.0,1,1,13,0.714432566
100,25,0,10.0,9.0,1,1,14,0.714432566
100,25,0,10.0,9.0,1,1,15,0.714432566
100,25,0,10.0,9.0,1,1,16,0.714432566
100,25,0,10.0,9.0,1,1,17,0.714432566
100,25,0,10.0,9.0,1,1,18,0.714432566
100,25,0,10.0,9.0,1,1,19,0.714432566
100,25,0,10.0,9.0,1,1,20,0.714432566
100,25,0,10.0,9.0,1,1,21,0.714432566
100,25,0,10.0,9.0,1,1,22,0.714432566
100,25,0,10.0,9.0,1,1,23,0.714432566
100,25,0,10.0,9.0,1,1,24,0.714432566
100,25,0,10.0,9.0,1,1,25,0.714432566
10,2,1,10.0,9.0,1,0,0,0.803669725
10,2,1,10.0,9.0,1,0,1,0.803669725
10,2,1,10.0,9.0,1,0,2,0.803669725
10,2,1,10.0,9.0,1,1,0,0.803669725
10,2,1,10.0,9.0,1,1,1,0.803669725
10,2,1,10.0,9.0,1,1,2,0.803669725
20,5,2,10.0,9.0,1,0,0,0.736228814
20,5,2,10.0,9.0,1,0,1,0.736228814
20,5,2,10.0,9.0,1,0,2,1.0
20,5,2,10.0,9.0,1,0,3,1.0
20,5,2,10.0,9.0,1,0,4,1.0
20,5,2,10.0,9.0,1,0,5,1.0
20,5,2,10.0,9.0,1,1,0,0.736228814
20,5,2,10.0,9.0,1,1,1,0.736228814
20,5,2,10.0,9.0,1,1,2,0.736228814
20,5,2,10.0,9.0,1,1,3,0.736228814
20,5,2,10.0,9.0,1,1,4,0.736228814
20,5,2,10.0,9.0,1,1,5,0.736228814
30,7,3,10.0,9.0,1,0,0,0.737382298
30,7,3,10.0,9.0,1,0,1,0.737382298
30,7,3,10.0,9.0,1,0,2,0.737382298
30,7,3,10.0,9.0,1,0,3,1.0
30,7,3,10.0,9.0,1,0,4,1.0
30,7,3,10.0,9.0,1,0,5,1.0
30,7,3,10.0,9.0,1,0,6,1.0
30,7,3,10.0,9.0,1,0,7,1.0
30,7,3,10.0,9.0,1,1,0,0.737382298
30,7,3,10.0,9.0,1,1,1,0.737382298
30,7,3,10.0,9.0,1,1,2,0.737382298
30,7,3,10.0,9.0,1,1,3,0.737382298
30,7,3,10.0,9.0,1,1,4,0.737382298
30,7,3,10.0,9.0,1,1,5,0.737382298
30,7,3,10.0,9.0,1,1,6,0.737382298
30,7,3,10.0,9.0,1,1,7,0.737382298
40,10,4,10.0,9.0,1,0,0,0.722453222
40,10,4,10.0,9.0,1,0,1,0.722453222
40,10,4,10.0,9.0,1,0,2,1.0
40,10,4,10.0,9.0,1,0,3,1.0
40,10,4,10.0,9.0,1,0,4,1.0
40,10,4,10.0,9.0,1,0,5,1.0
40,10,4,10.0,9.0,1,0,6,1.0
40,10,4,10.0,9.0,1,0,7,1.0
40,10,4,10.0,9.0,1,0,8,1.0
40,10,4,10.0,9.0,1,0,9,1.0
40,10,4,10.0,9.0,1,0,10,1.0
40,10,4,10.0,9.0,1,1,0,0.722453222
40,10,4,10.0,9.0,1,1,1,0.722453222
40,10,4,10.0,9.0,1,1,2,0.722453222
40,10,4,10.0,9.0,1,1,3,0.722453222
40,10,4,10.0,9.0,1,1,4,0.722453222
40,10,4,10.0,9.0,1,1,5,0.722453222
40,10,4,10.0,9.0,1,1,6,0.722453222
40,10,4,10.0,9.0,1,1,7,0.722453222
40,10,4,10.0,9.0,1,1,8,0.722453222
40,10,4,10.0,9.0,1,1,9,0.722453222
40,10,4,10.0,9.0,1,1,10,0.722453222
50,12,5,10.0,9.0,1,0,0,0.725742905
50,12,5,10.0,9.0,1,0,1,0.725742905
50,12,5,10.0,9.0,1,0,2,1.0
50,12,5,10.0,9.0,1,0,3,1.0
50,12,5,10.0,9.0,1,0,4,1.0
50,12,5,10.0,9.0,1,0,5,1.0
50,12,5,10.0,9.0,1,0,6,1.0
50,12,5,10.0,9.0,1,0,7,1.0
50,12,5,10.0,9.0,1,0,8,1.0
50,12,5,10.0,9.0,1,0,9,1.0
50,12,5,10.0,9.0,1,0,10,1.0
50,12,5,10.0,9.0,1,0,11,1.0
50,12,5,10.0,9.0,1,0,12,1.0
50,12,5,10.0,9.0,1,1,0,0.725742905
50,12,5,10.0,9.0,1,1,1,0.725742905
50,12,5,10.0,9.0,1,1,2,0.725742905
50,12,5,10.0,9.0,1,1,3,0.725742905
50,12,5,10.0,9.0,1,1,4,0.725742905
50,12,5,10.0,9.0,1,1,5,0.725742905
50,12,5,10.0,9.0,1,1,6,0.725742905
50,12,5,10.0,9.0,1,1,7,0.725742905
50,12,5,10.0,9.0,1,1,8,0.725742905
50,12,5,10.0,9.0,1,1,9,0.725742905
50,12,5,10.0,9.0,1,1,10,0.725742905
50,12,5,10.0,9.0,1,1,11,0.725742905
50,12,5,10.0,9.0,1,1,12,0.725742905
60,15,6,10.0,9.0,1,0,0,0.717975207
60,15,6,10.0,9.0,1,0,1,0.717975207
60,15,6,10.0,9.0,1,0,2,1.0
60,15,6,10.0,9.0,1,0,3,1.0
60,15,6,10.0,9.0,1,0,4,1.0
60,15,6,10.0,9.0,1,0,5,1.0
60,15,6,10.0,9.0,1,0,6,1.0
60,15,6,10.0,9.0,1,0,7,1.0
60,15,6,10.0,9.0,1,0,8,1.0
60,15,6,10.0,9.0,1,0,9,1.0
60,15,6,10.0,9.0,1,0,10,1.0
60,15,6,10.0,9.0,1,0,11,1.0
60,15,6,10.0,9.0,1,0,12,1.0
60,15,6,10.0,9.0,1,0,13,1.0
60,15,6,10.0,9.0,1,0,14,1.0
60,15,6,10.0,9.0,1,0,15,1.0
60,15,6,10.0,9.0,1,1,0,0.717975207
60,15,6,10.0,9.0,1,1,1,0.717975207
60,15,6,10.0,9.0,1,1,2,0.717975207
60,15,6,10.0,9.0,1,1,3,0.717975207
60,15,6,10.0,9.0,1,1,4,0.717975207
60,15,6,10.0,9.0,1,1,5,0.717975207
60,15,6,10.0,9.0,1,1,6,0.717975207
60,15,6,10.0,9.0,1,1,7,0.717975207
60,15,6,10.0,9.0,1,1,8,0.717975207
60,15,6,10.0,9.0,1,1,9,0.717975207
60,15,6,10.0,9.0,1,1,10,0.717975207
60,15,6,10.0,9.0,1,1,11,0.717975207
60,15,6,10.0,9.0,1,1,12,0.717975207
60,15,6,10.0,9.0,1,1,13,0.717975207
60,15,6,10.0,9.0,1,1,14,0.717975207
60,15,6,10.0,9.0,1,1,15,0.717975207
70,17,7,10.0,9.0,1,0,0,0.720903859
70,17,7,10.0,9.0,1,0,1,0.720903859
70,17,7,10.0,9.0,1,0,2,1.0
70,17,7,10.0,9.0,1,0,3,1.0
70,17,7,10.0,9.0,1,0,4,1.0
70,17,7,10.0,9.0,1,0,5,1.0
70,17,7,10.0,9.0,1,0,6,1.0
70,17,7,10.0,9.0,1,0,7,1.0
70,17,7,10.0,9.0,1,0,8,1.0
70,17,7,10.0,9.0,1,0,9,1.0
70,17,7,10.0,9.0,1,0,10,1.0
70,17,7,10.0,9.0,1,0,11,1.0
70,17,7,10.0,9.0,1,0,12,1.0
70,17,7,10.0,9.0,1,0,13,1.0
70,17,7,10.0,9.0,1,0,14,1.0
70,17,7,10.0,9.0,1,0,15,1.0
70,17,7,10.0,9.0,1,0,16,1.0
70,17,7,10.0,9.0,1,0,17,1.0
70,17,7,10.0,9.0,1,1,0,0.720903859
70,17,7,10.0,9.0,1,1,1,0.720903859
70,17,7,10.0,9.0,1,1,2,0.720903859
70,17,7,10.0,9.0,1,1,3,0.720903859
70,17,7,10.0,9.0,1,1,4,0.720903859
70,17,7,10.0,9.0,1,1,5,0.720903859
70,17,7,10.0,9.0,1,1,6,0.720903859
70,17,7,10.0,9.0,1,1,7,0.720903859
70,17,7,10.0,9.0,1,1,8,0.720903859
70,17,7,10.0,9.0,1,1,9,0.720903859
70,17,7,10.0,9.0,1,1,10,0.720903859
70,17,7,10.0,9.0,1,1,11,0.720903859
70,17,7,10.0,9.0,1,1,12,0.720903859
70,17,7,10.0,9.0,1,1,13,0.720903859
70,17,7,10.0,9.0,1,1,14,0.720903859
70,17,7,10.0,9.0,1,1,15,0.720903859
70,17,7,10.0,9.0,1,1,16,0.720903859
70,17,7,10.0,9.0,1,1,17,0.720903859
80,20,8,10.0,9.0,1,0,0,0.715756952
80,20,8,10.0,9.0,1,0,1,0.715756952
80,20,8,10.0,9.0,1,0,2,1.0
80,20,8,10.0,9.0,1,0,3,1.0
80,20,8,10.0,9.0,1,0,4,1.0
80,20,8,10.0,9.0,1,0,5,1.0
80,20,8,10.0,9.0,1,0,6,1.0
80,20,8,10.0,9.0,1,0,7,1.0
80,20,8,10.0,9.0,1,0,8,1.0
80,20,8,10.0,9.0,1,0,9,1.0
80,20,8,10.0,9.0,1,0,10,1.0
80,20,8,10.0,9.0,1,0,11,1.0
80,20,8,10.0,9.0,1,0,12,1.0
80,20,8,10.0,9.0,1,0,13,1.0
80,20,8,10.0,9.0,1,0,14,1.0
80,20,8,10.0,9.0,1,0,15,1.0
80,20,8,10.0,9.0,1,0,16,1.0
80,20,8,10.0,9.0,1,0,17,1.0
80,20,8,10.0,9.0,1,0,18,1.0
80,20,8,10.0,9.0,1,0,19,1.0
80,20,8,10.0,9.0,1,0,20,1.0
80,20,8,10.0,9.0,1,1,0,0.715756952
80,20,8,10.0,9.0,1,1,1,0.715756952
80,20,8,10.0,9.0,1,1,2,0.715756952
80,20,8,10.0,9.0,1,1,3,0.715756952
80,20,8,10.0,9.0,1,1,4,0.715756952
80,20,8,10.0,9.0,1,1,5,0.715756952
80,20,8,10.0,9.0,1,1,6,0.715756952
80,20,8,10.0,9.0,1,1,7,0.715756952
80,20,8,10.0,9.0,1,1,8,0.715756952
80,20,8,10.0,9.0,1,1,9,0.715756952
80,20,8,10.0,9.0,1,1,10,0.715756952
80,20,8,10.0,9.0,1,1,11,0.715756952
80,20,8,10.0,9.0,1,1,12,0.715756952
80,20,8,10.0,9.0,1,1,13,0.715756952
80,20,8,10.0,9.0,1,1,14,0.715756952
80,20,8,10.0,9.0,1,1,15,0.715756952
80,20,8,10.0,9.0,1,1,16,0.715756952
80,20,8,10.0,9.0,1,1,17,0.715756952
80,20,8,10.0,9.0,1,1,18,0.715756952
80,20,8,10.0,9.0,1,1,19,0.715756952
80,20,8,10.0,9.0,1,1,20,0.715756952
90,22,9,10.0,9.0,1,0,0,0.718253239
90,22,9,10.0,9.0,1,0,1,0.718253239
90,22,9,10.0,9.0,1,0,2,1.0
90,22,9,10.0,9.0,1,0,3,1.0
90,22,9,10.0,9.0,1,0,4,1.0
90,22,9,10.0,9.0,1,0,5,1.0
90,22,9,10.0,9.0,1,0,6,1.0
90,22,9,10.0,9.0,1,0,7,1.0
90,22,9,10.0,9.0,1,0,8,1.0
90,22,9,10.0,9.0,1,0,9,1.0
90,22,9,10.0,9.0,1,0,10,1.0
90,22,9,10.0,9.0,1,0,11,1.0
90,22,9,10.0,9.0,1,0,12,1.0
90,22,9,10.0,9.0,1,0,13,1.0
90,22,9,10.0,9.0,1,0,14,1.0
90,22,9,10.0,9.0,1,0,15,1.0
90,22,9,10.0,9.0,1,0,16,1.0
90,22,9,10.0,9.0,1,0,17,1.0
90,22,9,10.0,9.0,1,0,18,1.0
90,22,9,10.0,9.0,1,0,19,1.0
90,22,9,10.0,9.0,1,0,20,1.0
90,22,9,10.0,9.0,1,0,21,1.0
90,22,9,10.0,9.0,1,0,22,1.0
90,22,9,10.0,9.0,1,1,0,0.718253239
90,22,9,10.0,9.0,1,1,1,0.718253239
90,22,9,10.0,9.0,1,1,2,0.718253239
90,22,9,10.0,9.0,1,1,3,0.718253239
90,22,9,10.0,9.0,1,1,4,0.718253239
90,22,9,10.0,9.0,1,1,5,0.718253239
90,22,9,10.0,9.0,1,1,6,0.718253239
90,22,9,10.0,9.0,1,1,7,0.718253239
90,22,9,10.0,9.0,1,1,8,0.718253239
90,22,9,10.0,9.0,1,1,9,0.718253239
90,22,9,10.0,9.0,1,1,10,0.718253239
90,22,9,10.0,9.0,1,1,11,0.718253239
90,22,9,10.0,9.0,1,1,12,0.718253239
90,22,9,10.0,9.0,1,1,13,0.718253239
90,22,9,10.0,9.0,1,1,14,0.718253239
90,22,9,10.0,9.0,1,1,15,0.718253239
90,22,9,10.0,9.0,1,1,16,0.718253239
90,22,9,10.0,9.0,1,1,17,0.718253239
90,22,9,10.0,9.0,1,1,18,0.718253239
90,22,9,10.0,9.0,1,1,19,0.718253239
90,22,9,10.0,9.0,1,1,20,0.718253239
90,22,9,10.0,9.0,1,1,21,0.718253239
90,22,9,10.0,9.0,1,1,22,0.718253239
100,25,10,10.0,9.0,1,0,0,0.714432566
100,25,10,10.0,9.0,1,0,1,0.714432566
100,25,10,10.0,9.0,1,0,2,1.0
100,25,10,10.0,9.0,1,0,3,1.0
100,25,10,10.0,9.0,1,0,4,1.0
100,25,10,10.0,9.0,1,0,5,1.0
100,25,10,10.0,9.0,1,0,6,1.0
100,25,10,10.0,9.0,1,0,7,1.0
100,25,10,10.0,9.0,1,0,8,1.0
100,25,10,10.0,9.0,1,0,9,1.0
100,25,10,10.0,9.0,1,0,10,1.0
100,25,10,10.0,9.0,1,0,11,1.0
100,25,10,10.0,9.0,1,0,12,1.0
100,25,10,10.0,9.0,1,0,13,1.0
100,25,10,10.0,9.0,1,0,14,1.0
100,25,10,10.0,9.0,1,0,15,1.0
100,25,10,10.0,9.0,1,0,16,1.0
100,25,10,10.0,9.0,1,0,17,1.0
100,25,10,10.0,9.0,1,0,18,1.0
100,25,10,10.0,9.0,1,0,19,1.0
100,25,10,10.0,9.0,1,0,20,1.0
100,25,10,10.0,9.0,1,0,21,1.0
100,25,10,10.0,9.0,1,0,22,1.0
100,25,10,10.0,9.0,1,0,23,1.0
100,25,10,10.0,9.0,1,0,24,1.0
100,25,10,10.0,9.0,1,0,25,1.0
