K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
80,20,0,10.0,7.0,1,0,8,1.0
80,20,0,10.0,7.0,1,0,9,1.0
80,20,0,10.0,7.0,1,0,10,1.0
80,20,0,10.0,7.0,1,0,11,1.0
80,20,0,10.0,7.0,1,0,12,1.0
80,20,0,10.0,7.0,1,0,13,1.0
80,20,0,10.0,7.0,1,0,14,1.0
80,20,0,10.0,7.0,1,0,15,1.0
80,20,0,10.0,7.0,1,0,16,1.0
80,20,0,10.0,7.0,1,0,17,1.0
80,20,0,10.0,7.0,1,0,18,1.0
80,20,0,10.0,7.0,1,0,19,1.0
80,20,0,10.0,7.0,1,0,20,1.0
80,20,0,10.0,7.0,1,1,0,0.734190782
80,20,0,10.0,7.0,1,1,1,0.734190782
80,20,0,10.0,7.0,1,1,2,0.734190782
80,20,0,10.0,7.0,1,1,3,0.734190782
80,20,0,10.0,7.0,1,1,4,0.734190782
80,20,0,10.0,7.0,1,1,5,0.734190782
80,20,0,10.0,7.0,1,1,6,0.734190782
80,20,0,10.0,7.0,1,1,7,0.734190782
80,20,0,10.0,7.0,1,1,8,0.734190782
80,20,0,10.0,7.0,1,1,9,0.734190782
80,20,0,10.0,7.0,1,1,10,0.734190782
80,20,0,10.0,7.0,1,1,11,0.734190782
80,20,0,10.0,7.0,1,1,12,0.734190782
80,20,0,10.0,7.0,1,1,13,0.734190782
80,20,0,10.0,7.0,1,1,14,0.734190782
80,20,0,10.0,7.0,1,1,15,0.734190782
80,20,0,10.0,7.0,1,1,16,0.734190782
80,20,0,10.0,7.0,1,1,17,0.734190782
80,20,0,10.0,7.0,1,1,18,0.734190782
80,20,0,10.0,7.0,1,1,19,0.734190782
80,20,0,10.0,7.0,1,1,20,0.734190782
90,22,0,10.0,7.0,1,0,0,0.736792953
90,22,0,10.0,7.0,1,0,1,0.736792953
90,22,0,10.0,7.0,1,0,2,1.0
90,22,0,10.0,7.0,1,0,3,1.0
90,22,0,10.0,7.0,1,0,4,1.0
90,22,0,10.0,7.0,1,0,5,1.0
90,22,0,10.0,7.0,1,0,6,1.0
90,22,0,10.0,7.0,1,0,7,1.0
90,22,0,10.0,7.0,1,0,8,1.0
90,22,0,10.0,7.0,1,0,9,1.0
90,22,0,10.0,7.0,1,0,10,1.0
90,22,0,10.0,7.0,1,0,11,1.0
90,22,0,10.0,7.0,1,0,12,1.0
90,22,0,10.0,7.0,1,0,13,1.0
90,22,0,10.0,7.0,1,0,14,1.0
90,22,0,10.0,7.0,1,0,15,1.0
90,22,0,10.0,7.0,1,0,16,1.0
90,22,0,10.0,7.0,1,0,17,1.0
90,22,0,10.0,7.0,1,0,18,1.0
90,22,0,10.0,7.0,1,0,19,1.0
90,22,0,10.0,7.0,1,0,20,1.0
90,22,0,10.0,7.0,1,0,21,1.0
90,22,0,10.0,7.0,1,0,22,1.0
90,22,0,10.0,7.0,1,1,0,0.736792953
90,22,0,10.0,7.0,1,1,1,0.736792953
90,22,0,10.0,7.0,1,1,2,0.736792953
90,22,0,10.0,7.0,1,1,3,0.736792953
90,22,0,10.0,7.0,1,1,4,0.736792953
90,22,0,10.0,7.0,1,1,5,0.736792953
90,22,0,10.0,7.0,1,1,6,0.736792953
90,22,0,10.0,7.0,1,1,7,0.736792953
90,22,0,10.0,7.0,1,1,8,0.736792953
90,22,0,10.0,7.0,1,1,9,0.736792953
90,22,0,10.0,7.0,1,1,10,0.736792953
90,22,0,10.0,7.0,1,1,11,0.736792953
90,22,0,10.0,7.0,1,1,12,0.736792953
90,22,0,10.0,7.0,1,1,13,0.736792953
90,22,0,10.0,7.0,1,1,14,0.736792953
90,22,0,10.0,7.0,1,1,15,0.736792953
90,22,0,10.0,7.0,1,1,16,0.736792953
90,22,0,10.0,7.0,1,1,17,0.736792953
90,22,0,10.0,7.0,1,1,18,0.736792953
90,22,0,10.0,7.0,1,1,19,0.736792953
90,22,0,10.0,7.0,1,1,20,0.736792953
90,22,0,10.0,7.0,1,1,21,0.736792953
90,22,0,10.0,7.0,1,1,22,0.736792953
100,25,0,10.0,7.0,1,0,0,0.733090753
100,25,0,10.0,7.0,1,0,1,0.733090753
100,25,0,10.0,7.0,1,0,2,1.0
100,25,0,10.0,7.0,1,0,3,1.0
100,25,0,10.0,7.0,1,0,4,1.0
100,25,0,10.0,7.0,1,0,5,1.0
100,25,0,10.0,7.0,1,0,6,1.0
100,25,0,10.0,7.0,1,0,7,1.0
100,25,0,10.0,7.0,1,0,8,1.0
100,25,0,10.0,7.0,1,0,9,1.0
100,25,0,10.0,7.0,1,0,10,1.0
100,25,0,10.0,7.0,1,0,11,1.0
100,25,0,10.0,7.0,1,0,12,1.0
100,25,0,10.0,7.0,1,0,13,1.0
100,25,0,10.0,7.0,1,0,14,1.0
100,25,0,10.0,7.0,1,0,15,1.0
100,25,0,10.0,7.0,1,0,16,1.0
100,25,0,10.0,7.0,1,0,17,1.0
100,25,0,10.0,7.0,1,0,18,1.0
100,25,0,10.0,7.0,1,0,19,1.0
100,25,0,10.0,7.0,1,0,20,1.0
100,25,0,10.0,7.0,1,0,21,1.0
100,25,0,10.0,7.0,1,0,22,1.0
100,25,0,10.0,7.0,1,0,23,1.0
100,25,0,10.0,7.0,1,0,24,1.0
100,25,0,10.0,7.0,1,0,25,1.0
100,25,0,10.0,7.0,1,1,0,0.733090753
100,25,0,10.0,7.0,1,1,1,0.733090753
100,25,0,10.0,7.0,1,1,2,0.733090753
100,25,0,10.0,7.0,1,1,3,0.733090753
100,25,0,10.0,7.0,1,1,4,0.733090753
100,25,0,10.0,7.0,1,1,5,0.733090753
100,25,0,10.0,7.0,1,1,6,0.733090753
100,25,0,10.0,7.0,1,1,7,0.733090753
100,25,0,10.0,7.0,1,1,8,0.733090753
100,25,0,10.0,7.0,1,1,9,0.733090753
100,25,0,10.0,7.0,1,1,10,0.733090753
100,25,0,10.0,7.0,1,1,11,0.733090753
100,25,0,10.0,7.0,1,1,12,0.733090753
100,25,0,10.0,7.0,1,1,13,0.733090753
100,25,0,10.0,7.0,1,1,14,0.733090753
100,25,0,10.0,7.0,1,1,15,0.733090753
100,25,0,10.0,7.0,1,1,16,0.733090753
100,25,0,10.0,7.0,1,1,17,0.733090753
100,25,0,10.0,7.0,1,1,18,0.733090753
100,25,0,10.0,7.0,1,1,19,0.733090753
100,25,0,10.0,7.0,1,1,20,0.733090753
100,25,0,10.0,7.0,1,1,21,0.733090753
100,25,0,10.0,7.0,1,1,22,0.733090753
100,25,0,10.0,7.0,1,1,23,0.733090753
100,25,0,10.0,7.0,1,1,24,0.733090753
100,25,0,10.0,7.0,1,1,25,0.733090753
10,2,1,10.0,7.0,1,0,0,0.811214953
10,2,1,10.0,7.0,1,0,1,0.811214953
10,2,1,10.0,7.0,1,0,2,0.811214953
10,2,1,10.0,7.0,1,1,0,0.811214953
10,2,1,10.0,7.0,1,1,1,0.811214953
10,2,1,10.0,7.0,1,1,2,0.811214953
20,5,2,10.0,7.0,1,0,0,0.751096491
20,5,2,10.0,7.0,1,0,1,0.751096491
20,5,2,10.0,7.0,1,0,2,1.0
20,5,2,10.0,7.0,1,0,3,1.0
20,5,2,10.0,7.0,1,0,4,1.0
20,5,2,10.0,7.0,1,0,5,1.0
20,5,2,10.0,7.0,1,1,0,0.751096491
20,5,2,10.0,7.0,1,1,1,0.751096491
20,5,2,10.0,7.0,1,1,2,0.751096491
20,5,2,10.0,7.0,1,1,3,0.751096491
20,5,2,10.0,7.0,1,1,4,0.751096491
20,5,2,10.0,7.0,1,1,5,0.751096491
30,7,3,10.0,7.0,1,0,0,0.753703704
30,7,3,10.0,7.0,1,0,1,0.753703704
30,7,3,10.0,7.0,1,0,2,1.0
30,7,3,10.0,7.0,1,0,3,1.0
30,7,3,10.0,7.0,1,0,4,1.0
30,7,3,10.0,7.0,1,0,5,1.0
30,7,3,10.0,7.0,1,0,6,1.0
30,7,3,10.0,7.0,1,0,7,1.0
30,7,3,10.0,7.0,1,1,0,0.753703704
30,7,3,10.0,7.0,1,1,1,0.753703704
30,7,3,10.0,7.0,1,1,2,0.753703704
30,7,3,10.0,7.0,1,1,3,0.753703704
30,7,3,10.0,7.0,1,1,4,0.753703704
30,7,3,10.0,7.0,1,1,5,0.753703704
30,7,3,10.0,7.0,1,1,6,0.753703704
30,7,3,10.0,7.0,1,1,7,0.753703704
40,10,4,10.0,7.0,1,0,0,0.739740821
40,10,4,10.0,7.0,1,0,1,0.739740821
40,10,4,10.0,7.0,1,0,2,1.0
40,10,4,10.0,7.0,1,0,3,1.0
40,10,4,10.0,7.0,1,0,4,1.0
40,10,4,10.0,7.0,1,0,5,1.0
40,10,4,10.0,7.0,1,0,6,1.0
40,10,4,10.0,7.0,1,0,7,1.0
40,10,4,10.0,7.0,1,0,8,1.0
40,10,4,10.0,7.0,1,0,9,1.0
40,10,4,10.0,7.0,1,0,10,1.0
40,10,4,10.0,7.0,1,1,0,0.739740821
40,10,4,10.0,7.0,1,1,1,0.739740821
40,10,4,10.0,7.0,1,1,2,0.739740821
40,10,4,10.0,7.0,1,1,3,0.739740821
40,10,4,10.0,7.0,1,1,4,0.739740821
40,10,4,10.0,7.0,1,1,5,0.739740821
40,10,4,10.0,7.0,1,1,6,0.739740821
40,10,4,10.0,7.0,1,1,7,0.739740821
40,10,4,10.0,7.0,1,1,8,0.739740821
40,10,4,10.0,7.0,1,1,9,0.739740821
40,10,4,10.0,7.0,1,1,10,0.739740821
50,12,5,10.0,7.0,1,0,0,0.743431542
50,12,5,10.0,7.0,1,0,1,0.743431542
50,12,5,10.0,7.0,1,0,2,1.0
50,12,5,10.0,7.0,1,0,3,1.0
50,12,5,10.0,7.0,1,0,4,1.0
50,12,5,10.0,7.0,1,0,5,1.0
50,12,5,10.0,7.0,1,0,6,1.0
50,12,5,10.0,7.0,1,0,7,1.0
50,12,5,10.0,7.0,1,0,8,1.0
50,12,5,10.0,7.0,1,0,9,1.0
50,12,5,10.0,7.0,1,0,10,1.0
50,12,5,10.0,7.0,1,0,11,1.0
50,12,5,10.0,7.0,1,0,12,1.0
50,12,5,10.0,7.0,1,1,0,0.743431542
50,12,5,10.0,7.0,1,1,1,0.743431542
50,12,5,10.0,7.0,1,1,2,0.743431542
50,12,5,10.0,7.0,1,1,3,0.743431542
50,12,5,10.0,7.0,1,1,4,0.743431542
50,12,5,10.0,7.0,1,1,5,0.743431542
50,12,5,10.0,7.0,1,1,6,0.743431542
50,12,5,10.0,7.0,1,1,7,0.743431542
50,12,5,10.0,7.0,1,1,8,0.743431542
50,12,5,10.0,7.0,1,1,9,0.743431542
50,12,5,10.0,7.0,1,1,10,0.743431542
50,12,5,10.0,7.0,1,1,11,0.743431542
50,12,5,10.0,7.0,1,1,12,0.743431542
60,15,6,10.0,7.0,1,0,0,0.736031519
60,15,6,10.0,7.0,1,0,1,0.736031519
60,15,6,10.0,7.0,1,0,2,1.0
60,15,6,10.0,7.0,1,0,3,1.0
60,15,6,10.0,7.0,1,0,4,1.0
60,15,6,10.0,7.0,1,0,5,1.0
60,15,6,10.0,7.0,1,0,6,1.0
60,15,6,10.0,7.0,1,0,7,1.0
60,15,6,10.0,7.0,1,0,8,1.0
60,15,6,10.0,7.0,1,0,9,1.0
60,15,6,10.0,7.0,1,0,10,1.0
60,15,6,10.0,7.0,1,0,11,1.0
60,15,6,10.0,7.0,1,0,12,1.0
60,15,6,10.0,7.0,1,0,13,1.0
60,15,6,10.0,7.0,1,0,14,1.0
60,15,6,10.0,7.0,1,0,15,1.0
60,15,6,10.0,7.0,1,1,0,0.736031519
60,15,6,10.0,7.0,1,1,1,0.736031519
60,15,6,10.0,7.0,1,1,2,0.736031519
60,15,6,10.0,7.0,1,1,3,0.736031519
60,15,6,10.0,7.0,1,1,4,0.736031519
60,15,6,10.0,7.0,1,1,5,0.736031519
60,15,6,10.0,7.0,1,1,6,0.736031519
60,15,6,10.0,7.0,1,1,7,0.736031519
60,15,6,10.0,7.0,1,1,8,0.736031519
60,15,6,10.0,7.0,1,1,9,0.736031519
60,15,6,10.0,7.0,1,1,10,0.736031519
60,15,6,10.0,7.0,1,1,11,0.736031519
60,15,6,10.0,7.0,1,1,12,0.736031519
60,15,6,10.0,7.0,1,1,13,0.736031519
60,15,6,10.0,7.0,1,1,14,0.736031519
60,15,6,10.0,7.0,1,1,15,0.736031519
70,17,7,10.0,7.0,1,0,0,0.739144968
70,17,7,10.0,7.0,1,0,1,0.739144968
70,17,7,10.0,7.0,1,0,2,1.0
70,17,7,10.0,7.0,1,0,3,1.0
70,17,7,10.0,7.0,1,0,4,1.0
70,17,7,10.0,7.0,1,0,5,1.0
70,17,7,10.0,7.0,1,0,6,1.0
70,17,7,10.0,7.0,1,0,7,1.0
70,17,7,10.0,7.0,1,0,8,1.0
70,17,7,10.0,7.0,1,0,9,1.0
70,17,7,10.0,7.0,1,0,10,1.0
70,17,7,10.0,7.0,1,0,11,1.0
70,17,7,10.0,7.0,1,0,12,1.0
70,17,7,10.0,7.0,1,0,13,1.0
70,17,7,10.0,7.0,1,0,14,1.0
70,17,7,10.0,7.0,1,0,15,1.0
70,17,7,10.0,7.0,1,0,16,1.0
70,17,7,10.0,7.0,1,0,17,1.0
70,17,7,10.0,7.0,1,1,0,0.739144968
70,17,7,10.0,7.0,1,1,1,0.739144968
70,17,7,10.0,7.0,1,1,2,0.739144968
70,17,7,10.0,7.0,1,1,3,0.739144968
70,17,7,10.0,7.0,1,1,4,0.739144968
70,17,7,10.0,7.0,1,1,5,0.739144968
70,17,7,10.0,7.0,1,1,6,0.739144968
70,17,7,10.0,7.0,1,1,7,0.739144968
70,17,7,10.0,7.0,1,1,8,0.739144968
70,17,7,10.0,7.0,1,1,9,0.739144968
70,17,7,10.0,7.0,1,1,10,0.739144968
70,17,7,10.0,7.0,1,1,11,0.739144968
70,17,7,10.0,7.0,1,1,12,0.739144968
70,17,7,10.0,7.0,1,1,13,0.739144968
70,17,7,10.0,7.0,1,1,14,0.739144968
70,17,7,10.0,7.0,1,1,15,0.739144968
70,17,7,10.0,7.0,1,1,16,0.739144968
70,17,7,10.0,7.0,1,1,17,0.739144968
80,20,8,10.0,7.0,1,0,0,0.734190782
80,20,8,10.0,7.0,1,0,1,0.734190782
80,20,8,10.0,7.0,1,0,2,1.0
80,20,8,10.0,7.0,1,0,3,1.0
80,20,8,10.0,7.0,1,0,4,1.0
80,20,8,10.0,7.0,1,0,5,1.0
80,20,8,10.0,7.0,1,0,6,1.0
80,20,8,10.0,7.0,1,0,7,1.0
80,20,8,10.0,7.0,1,0,8,1.0
80,20,8,10.0,7.0,1,0,9,1.0
80,20,8,10.0,7.0,1,0,10,1.0
80,20,8,10.0,7.0,1,0,11,1.0
80,20,8,10.0,7.0,1,0,12,1.0
80,20,8,10.0,7.0,1,0,13,1.0
80,20,8,10.0,7.0,1,0,14,1.0
80,20,8,10.0,7.0,1,0,15,1.0
80,20,8,10.0,7.0,1,0,16,1.0
80,20,8,10.0,7.0,1,0,17,1.0
80,20,8,10.0,7.0,1,0,18,1.0
80,20,8,10.0,7.0,1,0,19,1.0
80,20,8,10.0,7.0,1,0,20,1.0
80,20,8,10.0,7.0,1,1,0,0.734190782
80,20,8,10.0,7.0,1,1,1,0.734190782
80,20,8,10.0,7.0,1,1,2,0.734190782
80,20,8,10.0,7.0,1,1,3,0.734190782
80,20,8,10.0,7.0,1,1,4,0.734190782
80,20,8,10.0,7.0,1,1,5,0.734190782
80,20,8,10.0,7.0,1,1,6,0.734190782
80,20,8,10.0,7.0,1,1,7,0.734190782
80,20,8,10.0,7.0,1,1,8,0.734190782
80,20,8,10.0,7.0,1,1,9,0.734190782
80,20,8,10.0,7.0,1,1,10,0.734190782
80,20,8,10.0,7.0,1,1,11,0.734190782
80,20,8,10.0,7.0,1,1,12,0.734190782
80,20,8,10.0,7.0,1,1,13,0.734190782
80,20,8,10.0,7.0,1,1,14,0.734190782
80,20,8,10.0,7.0,1,1,15,0.734190782
80,20,8,10.0,7.0,1,1,16,0.734190782
80,20,8,10.0,7.0,1,1,17,0.734190782
80,20,8,10.0,7.0,1,1,18,0.734190782
80,20,8,10.0,7.0,1,1,19,0.734190782
80,20,8,10.0,7.0,1,1,20,0.734190782
90,22,9,10.0,7.0,1,0,0,0.736792953
90,22,9,10.0,7.0,1,0,1,0.736792953
90,22,9,10.0,7.0,1,0,2,1.0
90,22,9,10.0,7.0,1,0,3,1.0
90,22,9,10.0,7.0,1,0,4,1.0
90,22,9,10.0,7.0,1,0,5,1.0
90,22,9,10.0,7.0,1,0,6,1.0
90,22,9,10.0,7.0,1,0,7,1.0
90,22,9,10.0,7.0,1,0,8,1.0
90,22,9,10.0,7.0,1,0,9,1.0
90,22,9,10.0,7.0,1,0,10,1.0
90,22,9,10.0,7.0,1,0,11,1.0
90,22,9,10.0,7.0,1,0,12,1.0
90,22,9,10.0,7.0,1,0,13,1.0
90,22,9,10.0,7.0,1,0,14,1.0
90,22,9,10.0,7.0,1,0,15,1.0
90,22,9,10.0,7.0,1,0,16,1.0
90,22,9,10.0,7.0,1,0,17,1.0
90,22,9,10.0,7.0,1,0,18,1.0
90,22,9,10.0,7.0,1,0,19,1.0
90,22,9,10.0,7.0,1,0,20,1.0
90,22,9,10.0,7.0,1,0,21,1.0
90,22,9,10.0,7.0,1,0,22,1.0
90,22,9,10.0,7.0,1,1,0,0.736792953
90,22,9,10.0,7.0,1,1,1,0.736792953
90,22,9,10.0,7.0,1,1,2,0.736792953
90,22,9,10.0,7.0,1,1,3,0.736792953
90,22,9,10.0,7.0,1,1,4,0.736792953
90,22,9,10.0,7.0,1,1,5,0.736792953
90,22,9,10.0,7.0,1,1,6,0.736792953
90,22,9,10.0,7.0,1,1,7,0.736792953
90,22,9,10.0,7.0,1,1,8,0.736792953
90,22,9,10.0,7.0,1,1,9,0.736792953
90,22,9,10.0,7.0,1,1,10,0.736792953
90,22,9,10.0,7.0,1,1,11,0.736792953
90,22,9,10.0,7.0,1,1,12,0.736792953
90,22,9,10.0,7.0,1,1,13,0.736792953
90,22,9,10.0,7.0,1,1,14,0.736792953
90,22,9,10.0,7.0,1,1,15,0.736792953
90,22,9,10.0,7.0,1,1,16,0.736792953
90,22,9,10.0,7.0,1,1,17,0.736792953
90,22,9,10.0,7.0,1,1,18,0.736792953
90,22,9,10.0,7.0,1,1,19,0.736792953
90,22,9,10.0,7.0,1,1,20,0.736792953
90,22,9,10.0,7.0,1,1,21,0.736792953
90,22,9,10.0,7.0,1,1,22,0.736792953
100,25,10,10.0,7.0,1,0,0,0.733090753
100,25,10,10.0,7.0,1,0,1,0.733090753
100,25,10,10.0,7.0,1,0,2,1.0
100,25,10,10.0,7.0,1,0,3,1.0
100,25,10,10.0,7.0,1,0,4,1.0
100,25,10,10.0,7.0,1,0,5,1.0
100,25,10,10.0,7.0,1,0,6,1.0
100,25,10,10.0,7.0,1,0,7,1.0
100,25,10,10.0,7.0,1,0,8,1.0
100,25,10,10.0,7.0,1,0,9,1.0
100,25,10,10.0,7.0,1,0,10,1.0
100,25,10,10.0,7.0,1,0,11,1.0
100,25,10,10.0,7.0,1,0,12,1.0
100,25,10,10.0,7.0,1,0,13,1.0
100,25,10,10.0,7.0,1,0,14,1.0
100,25,10,10.0,7.0,1,0,15,1.0
100,25,10,10.0,7.0,1,0,16,1.0
100,25,10,10.0,7.0,1,0,17,1.0
100,25,10,10.0,7.0,1,0,18,1.0
100,25,10,10.0,7.0,1,0,19,1.0
100,25,10,10.0,7.0,1,0,20,1.0
100,25,10,10.0,7.0,1,0,21,1.0
100,25,10,10.0,7.0,1,0,22,1.0
100,25,10,10.0,7.0,1,0,23,1.0
100,25,10,10.0,7.0,1,0,24,1.0
100,25,10,10.0,7.0,1,0,25,1.0
100,25,10,10.0,7.0,1,1,0,0.733090753
