K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
70,17,0,10.0,0.0,1,0,17,1.0
70,17,0,10.0,0.0,1,1,0,1.0
70,17,0,10.0,0.0,1,1,1,1.0
70,17,0,10.0,0.0,1,1,2,1.0
70,17,0,10.0,0.0,1,1,3,1.0
70,17,0,10.0,0.0,1,1,4,1.0
70,17,0,10.0,0.0,1,1,5,1.0
70,17,0,10.0,0.0,1,1,6,1.0
70,17,0,10.0,0.0,1,1,7,1.0
70,17,0,10.0,0.0,1,1,8,1.0
70,17,0,10.0,0.0,1,1,9,1.0
70,17,0,10.0,0.0,1,1,10,1.0
70,17,0,10.0,0.0,1,1,11,1.0
70,17,0,10.0,0.0,1,1,12,1.0
70,17,0,10.0,0.0,1,1,13,1.0
70,17,0,10.0,0.0,1,1,14,1.0
70,17,0,10.0,0.0,1,1,15,1.0
70,17,0,10.0,0.0,1,1,16,1.0
70,17,0,10.0,0.0,1,1,17,1.0
80,20,0,10.0,0.0,1,0,0,1.0
80,20,0,10.0,0.0,1,0,1,1.0
80,20,0,10.0,0.0,1,0,2,1.0
80,20,0,10.0,0.0,1,0,3,1.0
80,20,0,10.0,0.0,1,0,4,1.0
80,20,0,10.0,0.0,1,0,5,1.0
80,20,0,10.0,0.0,1,0,6,1.0
80,20,0,10.0,0.0,1,0,7,1.0
80,20,0,10.0,0.0,1,0,8,1.0
80,20,0,10.0,0.0,1,0,9,1.0
80,20,0,10.0,0.0,1,0,10,1.0
80,20,0,10.0,0.0,1,0,11,1.0
80,20,0,10.0,0.0,1,0,12,1.0
80,20,0,10.0,0.0,1,0,13,1.0
80,20,0,10.0,0.0,1,0,14,1.0
80,20,0,10.0,0.0,1,0,15,1.0
80,20,0,10.0,0.0,1,0,16,1.0
80,20,0,10.0,0.0,1,0,17,1.0
80,20,0,10.0,0.0,1,0,18,1.0
80,20,0,10.0,0.0,1,0,19,1.0
80,20,0,10.0,0.0,1,0,20,1.0
80,20,0,10.0,0.0,1,1,0,1.0
80,20,0,10.0,0.0,1,1,1,1.0
80,20,0,10.0,0.0,1,1,2,1.0
80,20,0,10.0,0.0,1,1,3,1.0
80,20,0,10.0,0.0,1,1,4,1.0
80,20,0,10.0,0.0,1,1,5,1.0
80,20,0,10.0,0.0,1,1,6,1.0
80,20,0,10.0,0.0,1,1,7,1.0
80,20,0,10.0,0.0,1,1,8,1.0
80,20,0,10.0,0.0,1,1,9,1.0
80,20,0,10.0,0.0,1,1,10,1.0
80,20,0,10.0,0.0,1,1,11,1.0
80,20,0,10.0,0.0,1,1,12,1.0
80,20,0,10.0,0.0,1,1,13,1.0
80,20,0,10.0,0.0,1,1,14,1.0
80,20,0,10.0,0.0,1,1,15,1.0
80,20,0,10.0,0.0,1,1,16,1.0
80,20,0,10.0,0.0,1,1,17,1.0
80,20,0,10.0,0.0,1,1,18,1.0
80,20,0,10.0,0.0,1,1,19,1.0
80,20,0,10.0,0.0,1,1,20,1.0
90,22,0,10.0,0.0,1,0,0,1.0
90,22,0,10.0,0.0,1,0,1,1.0
90,22,0,10.0,0.0,1,0,2,1.0
90,22,0,10.0,0.0,1,0,3,1.0
90,22,0,10.0,0.0,1,0,4,1.0
90,22,0,10.0,0.0,1,0,5,1.0
90,22,0,10.0,0.0,1,0,6,1.0
90,22,0,10.0,0.0,1,0,7,1.0
90,22,0,10.0,0.0,1,0,8,1.0
90,22,0,10.0,0.0,1,0,9,1.0
90,22,0,10.0,0.0,1,0,10,1.0
90,22,0,10.0,0.0,1,0,11,1.0
90,22,0,10.0,0.0,1,0,12,1.0
90,22,0,10.0,0.0,1,0,13,1.0
90,22,0,10.0,0.0,1,0,14,1.0
90,22,0,10.0,0.0,1,0,15,1.0
90,22,0,10.0,0.0,1,0,16,1.0
90,22,0,10.0,0.0,1,0,17,1.0
90,22,0,10.0,0.0,1,0,18,1.0
90,22,0,10.0,0.0,1,0,19,1.0
90,22,0,10.0,0.0,1,0,20,1.0
90,22,0,10.0,0.0,1,0,21,1.0
90,22,0,10.0,0.0,1,0,22,1.0
90,22,0,10.0,0.0,1,1,0,1.0
90,22,0,10.0,0.0,1,1,1,1.0
90,22,0,10.0,0.0,1,1,2,1.0
90,22,0,10.0,0.0,1,1,3,1.0
90,22,0,10.0,0.0,1,1,4,1.0
90,22,0,10.0,0.0,1,1,5,1.0
90,22,0,10.0,0.0,1,1,6,1.0
90,22,0,10.0,0.0,1,1,7,1.0
90,22,0,10.0,0.0,1,1,8,1.0
90,22,0,10.0,0.0,1,1,9,1.0
90,22,0,10.0,0.0,1,1,10,1.0
90,22,0,10.0,0.0,1,1,11,1.0
90,22,0,10.0,0.0,1,1,12,1.0
90,22,0,10.0,0.0,1,1,13,1.0
90,22,0,10.0,0.0,1,1,14,1.0
90,22,0,10.0,0.0,1,1,15,1.0
90,22,0,10.0,0.0,1,1,16,1.0
90,22,0,10.0,0.0,1,1,17,1.0
90,22,0,10.0,0.0,1,1,18,1.0
90,22,0,10.0,0.0,1,1,19,1.0
90,22,0,10.0,0.0,1,1,20,1.0
90,22,0,10.0,0.0,1,1,21,1.0
90,22,0,10.0,0.0,1,1,22,1.0
100,25,0,10.0,0.0,1,0,0,1.0
100,25,0,10.0,0.0,1,0,1,1.0
100,25,0,10.0,0.0,1,0,2,1.0
100,25,0,10.0,0.0,1,0,3,1.0
100,25,0,10.0,0.0,1,0,4,1.0
100,25,0,10.0,0.0,1,0,5,1.0
100,25,0,10.0,0.0,1,0,6,1.0
100,25,0,10.0,0.0,1,0,7,1.0
100,25,0,10.0,0.0,1,0,8,1.0
100,25,0,10.0,0.0,1,0,9,1.0
100,25,0,10.0,0.0,1,0,10,1.0
100,25,0,10.0,0.0,1,0,11,1.0
100,25,0,10.0,0.0,1,0,12,1.0
100,25,0,10.0,0.0,1,0,13,1.0
100,25,0,10.0,0.0,1,0,14,1.0
100,25,0,10.0,0.0,1,0,15,1.0
100,25,0,10.0,0.0,1,0,16,1.0
100,25,0,10.0,0.0,1,0,17,1.0
100,25,0,10.0,0.0,1,0,18,1.0
100,25,0,10.0,0.0,1,0,19,1.0
100,25,0,10.0,0.0,1,0,20,1.0
100,25,0,10.0,0.0,1,0,21,1.0
100,25,0,10.0,0.0,1,0,22,1.0
100,25,0,10.0,0.0,1,0,23,1.0
100,25,0,10.0,0.0,1,0,24,1.0
100,25,0,10.0,0.0,1,0,25,1.0
100,25,0,10.0,0.0,1,1,0,1.0
100,25,0,10.0,0.0,1,1,1,1.0
100,25,0,10.0,0.0,1,1,2,1.0
100,25,0,10.0,0.0,1,1,3,1.0
100,25,0,10.0,0.0,1,1,4,1.0
100,25,0,10.0,0.0,1,1,5,1.0
100,25,0,10.0,0.0,1,1,6,1.0
100,25,0,10.0,0.0,1,1,7,1.0
100,25,0,10.0,0.0,1,1,8,1.0
100,25,0,10.0,0.0,1,1,9,1.0
100,25,0,10.0,0.0,1,1,10,1.0
100,25,0,10.0,0.0,1,1,11,1.0
100,25,0,10.0,0.0,1,1,12,1.0
100,25,0,10.0,0.0,1,1,13,1.0
100,25,0,10.0,0.0,1,1,14,1.0
100,25,0,10.0,0.0,1,1,15,1.0
100,25,0,10.0,0.0,1,1,16,1.0
100,25,0,10.0,0.0,1,1,17,1.0
100,25,0,10.0,0.0,1,1,18,1.0
100,25,0,10.0,0.0,1,1,19,1.0
100,25,0,10.0,0.0,1,1,20,1.0
100,25,0,10.0,0.0,1,1,21,1.0
100,25,0,10.0,0.0,1,1,22,1.0
100,25,0,10.0,0.0,1,1,23,1.0
100,25,0,10.0,0.0,1,1,24,1.0
100,25,0,10.0,0.0,1,1,25,1.0
10,2,1,10.0,0.0,1,0,0,1.0
10,2,1,10.0,0.0,1,0,1,1.0
10,2,1,10.0,0.0,1,0,2,1.0
10,2,1,10.0,0.0,1,1,0,1.0
10,2,1,10.0,0.0,1,1,1,1.0
10,2,1,10.0,0.0,1,1,2,1.0
20,5,2,10.0,0.0,1,0,0,1.0
20,5,2,10.0,0.0,1,0,1,1.0
20,5,2,10.0,0.0,1,0,2,1.0
20,5,2,10.0,0.0,1,0,3,1.0
20,5,2,10.0,0.0,1,0,4,1.0
20,5,2,10.0,0.0,1,0,5,1.0
20,5,2,10.0,0.0,1,1,0,1.0
20,5,2,10.0,0.0,1,1,1,1.0
20,5,2,10.0,0.0,1,1,2,1.0
20,5,2,10.0,0.0,1,1,3,1.0
20,5,2,10.0,0.0,1,1,4,1.0
20,5,2,10.0,0.0,1,1,5,1.0
30,7,3,10.0,0.0,1,0,0,1.0
30,7,3,10.0,0.0,1,0,1,1.0
30,7,3,10.0,0.0,1,0,2,1.0
30,7,3,10.0,0.0,1,0,3,1.0
30,7,3,10.0,0.0,1,0,4,1.0
30,7,3,10.0,0.0,1,0,5,1.0
30,7,3,10.0,0.0,1,0,6,1.0
30,7,3,10.0,0.0,1,0,7,1.0
30,7,3,10.0,0.0,1,1,0,1.0
30,7,3,10.0,0.0,1,1,1,1.0
30,7,3,10.0,0.0,1,1,2,1.0
30,7,3,10.0,0.0,1,1,3,1.0
30,7,3,10.0,0.0,1,1,4,1.0
30,7,3,10.0,0.0,1,1,5,1.0
30,7,3,10.0,0.0,1,1,6,1.0
30,7,3,10.0,0.0,1,1,7,1.0
40,10,4,10.0,0.0,1,0,0,1.0
40,10,4,10.0,0.0,1,0,1,1.0
40,10,4,10.0,0.0,1,0,2,1.0
40,10,4,10.0,0.0,1,0,3,1.0
40,10,4,10.0,0.0,1,0,4,1.0
40,10,4,10.0,0.0,1,0,5,1.0
40,10,4,10.0,0.0,1,0,6,1.0
40,10,4,10.0,0.0,1,0,7,1.0
40,10,4,10.0,0.0,1,0,8,1.0
40,10,4,10.0,0.0,1,0,9,1.0
40,10,4,10.0,0.0,1,0,10,1.0
40,10,4,10.0,0.0,1,1,0,1.0
40,10,4,10.0,0.0,1,1,1,1.0
40,10,4,10.0,0.0,1,1,2,1.0
40,10,4,10.0,0.0,1,1,3,1.0
40,10,4,10.0,0.0,1,1,4,1.0
40,10,4,10.0,0.0,1,1,5,1.0
40,10,4,10.0,0.0,1,1,6,1.0
40,10,4,10.0,0.0,1,1,7,1.0
40,10,4,10.0,0.0,1,1,8,1.0
40,10,4,10.0,0.0,1,1,9,1.0
40,10,4,10.0,0.0,1,1,10,1.0
50,12,5,10.0,0.0,1,0,0,1.0
50,12,5,10.0,0.0,1,0,1,1.0
50,12,5,10.0,0.0,1,0,2,1.0
50,12,5,10.0,0.0,1,0,3,1.0
50,12,5,10.0,0.0,1,0,4,1.0
50,12,5,10.0,0.0,1,0,5,1.0
50,12,5,10.0,0.0,1,0,6,1.0
50,12,5,10.0,0.0,1,0,7,1.0
50,12,5,10.0,0.0,1,0,8,1.0
50,12,5,10.0,0.0,1,0,9,1.0
50,12,5,10.0,0.0,1,0,10,1.0
50,12,5,10.0,0.0,1,0,11,1.0
50,12,5,10.0,0.0,1,0,12,1.0
50,12,5,10.0,0.0,1,1,0,1.0
50,12,5,10.0,0.0,1,1,1,1.0
50,12,5,10.0,0.0,1,1,2,1.0
50,12,5,10.0,0.0,1,1,3,1.0
50,12,5,10.0,0.0,1,1,4,1.0
50,12,5,10.0,0.0,1,1,5,1.0
50,12,5,10.0,0.0,1,1,6,1.0
50,12,5,10.0,0.0,1,1,7,1.0
50,12,5,10.0,0.0,1,1,8,1.0
50,12,5,10.0,0.0,1,1,9,1.0
50,12,5,10.0,0.0,1,1,10,1.0
50,12,5,10.0,0.0,1,1,11,1.0
50,12,5,10.0,0.0,1,1,12,1.0
60,15,6,10.0,0.0,1,0,0,1.0
60,15,6,10.0,0.0,1,0,1,1.0
60,15,6,10.0,0.0,1,0,2,1.0
60,15,6,10.0,0.0,1,0,3,1.0
60,15,6,10.0,0.0,1,0,4,1.0
60,15,6,10.0,0.0,1,0,5,1.0
60,15,6,10.0,0.0,1,0,6,1.0
60,15,6,10.0,0.0,1,0,7,1.0
60,15,6,10.0,0.0,1,0,8,1.0
60,15,6,10.0,0.0,1,0,9,1.0
60,15,6,10.0,0.0,1,0,10,1.0
60,15,6,10.0,0.0,1,0,11,1.0
60,15,6,10.0,0.0,1,0,12,1.0
60,15,6,10.0,0.0,1,0,13,1.0
60,15,6,10.0,0.0,1,0,14,1.0
60,15,6,10.0,0.0,1,0,15,1.0
60,15,6,10.0,0.0,1,1,0,1.0
60,15,6,10.0,0.0,1,1,1,1.0
60,15,6,10.0,0.0,1,1,2,1.0
60,15,6,10.0,0.0,1,1,3,1.0
60,15,6,10.0,0.0,1,1,4,1.0
60,15,6,10.0,0.0,1,1,5,1.0
60,15,6,10.0,0.0,1,1,6,1.0
60,15,6,10.0,0.0,1,1,7,1.0
60,15,6,10.0,0.0,1,1,8,1.0
60,15,6,10.0,0.0,1,1,9,1.0
60,15,6,10.0,0.0,1,1,10,1.0
60,15,6,10.0,0.0,1,1,11,1.0
60,15,6,10.0,0.0,1,1,12,1.0
60,15,6,10.0,0.0,1,1,13,1.0
60,15,6,10.0,0.0,1,1,14,1.0
60,15,6,10.0,0.0,1,1,15,1.0
70,17,7,10.0,0.0,1,0,0,1.0
70,17,7,10.0,0.0,1,0,1,1.0
70,17,7,10.0,0.0,1,0,2,1.0
70,17,7,10.0,0.0,1,0,3,1.0
70,17,7,10.0,0.0,1,0,4,1.0
70,17,7,10.0,0.0,1,0,5,1.0
70,17,7,10.0,0.0,1,0,6,1.0
70,17,7,10.0,0.0,1,0,7,1.0
70,17,7,10.0,0.0,1,0,8,1.0
70,17,7,10.0,0.0,1,0,9,1.0
70,17,7,10.0,0.0,1,0,10,1.0
70,17,7,10.0,0.0,1,0,11,1.0
70,17,7,10.0,0.0,1,0,12,1.0
70,17,7,10.0,0.0,1,0,13,1.0
70,17,7,10.0,0.0,1,0,14,1.0
70,17,7,10.0,0.0,1,0,15,1.0
70,17,7,10.0,0.0,1,0,16,1.0
70,17,7,10.0,0.0,1,0,17,1.0
70,17,7,10.0,0.0,1,1,0,1.0
70,17,7,10.0,0.0,1,1,1,1.0
70,17,7,10.0,0.0,1,1,2,1.0
70,17,7,10.0,0.0,1,1,3,1.0
70,17,7,10.0,0.0,1,1,4,1.0
70,17,7,10.0,0.0,1,1,5,1.0
70,17,7,10.0,0.0,1,1,6,1.0
70,17,7,10.0,0.0,1,1,7,1.0
70,17,7,10.0,0.0,1,1,8,1.0
70,17,7,10.0,0.0,1,1,9,1.0
70,17,7,10.0,0.0,1,1,10,1.0
70,17,7,10.0,0.0,1,1,11,1.0
70,17,7,10.0,0.0,1,1,12,1.0
70,17,7,10.0,0.0,1,1,13,1.0
70,17,7,10.0,0.0,1,1,14,1.0
70,17,7,10.0,0.0,1,1,15,1.0
70,17,7,10.0,0.0,1,1,16,1.0
70,17,7,10.0,0.0,1,1,17,1.0
80,20,8,10.0,0.0,1,0,0,1.0
80,20,8,10.0,0.0,1,0,1,1.0
80,20,8,10.0,0.0,1,0,2,1.0
80,20,8,10.0,0.0,1,0,3,1.0
80,20,8,10.0,0.0,1,0,4,1.0
80,20,8,10.0,0.0,1,0,5,1.0
80,20,8,10.0,0.0,1,0,6,1.0
80,20,8,10.0,0.0,1,0,7,1.0
80,20,8,10.0,0.0,1,0,8,1.0
80,20,8,10.0,0.0,1,0,9,1.0
80,20,8,10.0,0.0,1,0,10,1.0
80,20,8,10.0,0.0,1,0,11,1.0
80,20,8,10.0,0.0,1,0,12,1.0
80,20,8,10.0,0.0,1,0,13,1.0
80,20,8,10.0,0.0,1,0,14,1.0
80,20,8,10.0,0.0,1,0,15,1.0
80,20,8,10.0,0.0,1,0,16,1.0
80,20,8,10.0,0.0,1,0,17,1.0
80,20,8,10.0,0.0,1,0,18,1.0
80,20,8,10.0,0.0,1,0,19,1.0
80,20,8,10.0,0.0,1,0,20,1.0
80,20,8,10.0,0.0,1,1,0,1.0
80,20,8,10.0,0.0,1,1,1,1.0
80,20,8,10.0,0.0,1,1,2,1.0
80,20,8,10.0,0.0,1,1,3,1.0
80,20,8,10.0,0.0,1,1,4,1.0
80,20,8,10.0,0.0,1,1,5,1.0
80,20,8,10.0,0.0,1,1,6,1.0
80,20,8,10.0,0.0,1,1,7,1.0
80,20,8,10.0,0.0,1,1,8,1.0
80,20,8,10.0,0.0,1,1,9,1.0
80,20,8,10.0,0.0,1,1,10,1.0
80,20,8,10.0,0.0,1,1,11,1.0
80,20,8,10.0,0.0,1,1,12,1.0
80,20,8,10.0,0.0,1,1,13,1.0
80,20,8,10.0,0.0,1,1,14,1.0
80,20,8,10.0,0.0,1,1,15,1.0
80,20,8,10.0,0.0,1,1,16,1.0
80,20,8,10.0,0.0,1,1,17,1.0
80,20,8,10.0,0.0,1,1,18,1.0
80,20,8,10.0,0.0,1,1,19,1.0
80,20,8,10.0,0.0,1,1,20,1.0
90,22,9,10.0,0.0,1,0,0,1.0
90,22,9,10.0,0.0,1,0,1,1.0
90,22,9,10.0,0.0,1,0,2,1.0
90,22,9,10.0,0.0,1,0,3,1.0
90,22,9,10.0,0.0,1,0,4,1.0
90,22,9,10.0,0.0,1,0,5,1.0
90,22,9,10.0,0.0,1,0,6,1.0
90,22,9,10.0,0.0,1,0,7,1.0
90,22,9,10.0,0.0,1,0,8,1.0
90,22,9,10.0,0.0,1,0,9,1.0
90,22,9,10.0,0.0,1,0,10,1.0
90,22,9,10.0,0.0,1,0,11,1.0
90,22,9,10.0,0.0,1,0,12,1.0
90,22,9,10.0,0.0,1,0,13,1.0
90,22,9,10.0,0.0,1,0,14,1.0
90,22,9,10.0,0.0,1,0,15,1.0
90,22,9,10.0,0.0,1,0,16,1.0
90,22,9,10.0,0.0,1,0,17,1.0
90,22,9,10.0,0.0,1,0,18,1.0
90,22,9,10.0,0.0,1,0,19,1.0
90,22,9,10.0,0.0,1,0,20,1.0
90,22,9,10.0,0.0,1,0,21,1.0
90,22,9,10.0,0.0,1,0,22,1.0
90,22,9,10.0,0.0,1,1,0,1.0
90,22,9,10.0,0.0,1,1,1,1.0
90,22,9,10.0,0.0,1,1,2,1.0
90,22,9,10.0,0.0,1,1,3,1.0
90,22,9,10.0,0.0,1,1,4,1.0
90,22,9,10.0,0.0,1,1,5,1.0
90,22,9,10.0,0.0,1,1,6,1.0
90,22,9,10.0,0.0,1,1,7,1.0
90,22,9,10.0,0.0,1,1,8,1.0
90,22,9,10.0,0.0,1,1,9,1.0
90,22,9,10.0,0.0,1,1,10,1.0
90,22,9,10.0,0.0,1,1,11,1.0
90,22,9,10.0,0.0,1,1,12,1.0
90,22,9,10.0,0.0,1,1,13,1.0
90,22,9,10.0,0.0,1,1,14,1.0
90,22,9,10.0,0.0,1,1,15,1.0
90,22,9,10.0,0.0,1,1,16,1.0
90,22,9,10.0,0.0,1,1,17,1.0
90,22,9,10.0,0.0,1,1,18,1.0
90,22,9,10.0,0.0,1,1,19,1.0
90,22,9,10.0,0.0,1,1,20,1.0
90,22,9,10.0,0.0,1,1,21,1.0
90,22,9,10.0,0.0,1,1,22,1.0
100,25,10,10.0,0.0,1,0,0,1.0
100,25,10,10.0,0.0,1,0,1,1.0
100,25,10,10.0,0.0,1,0,2,1.0
100,25,10,10.0,0.0,1,0,3,1.0
100,25,10,10.0,0.0,1,0,4,1.0
100,25,10,10.0,0.0,1,0,5,1.0
100,25,10,10.0,0.0,1,0,6,1.0
100,25,10,10.0,0.0,1,0,7,1.0
100,25,10,10.0,0.0,1,0,8,1.0
100,25,10,10.0,0.0,1,0,9,1.0
100,25,10,10.0,0.0,1,0,10,1.0
100,25,10,10.0,0.0,1,0,11,1.0
100,25,10,10.0,0.0,1,0,12,1.0
100,25,10,10.0,0.0,1,0,13,1.0
100,25,10,10.0,0.0,1,0,14,1.0
100,25,10,10.0,0.0,1,0,15,1.0
100,25,10,10.0,0.0,1,0,16,1.0
100,25,10,10.0,0.0,1,0,17,1.0
100,25,10,10.0,0.0,1,0,18,1.0
100,25,10,10.0,0.0,1,0,19,1.0
100,25,10,10.0,0.0,1,0,20,1.0
100,25,10,10.0,0.0,1,0,21,1.0
100,25,10,10.0,0.0,1,0,22,1.0
100,25,10,10.0,0.0,1,0,23,1.0
100,25,10,10.0,0.0,1,0,24,1.0
100,25,10,10.0,0.0,1,0,25,1.0
100,25,10,10.0,0.0,1,1,0,1.0
100,25,10,10.0,0.0,1,1,1,1.0
100,25,10,10.0,0.0,1,1,2,1.0
100,25,10,10.0,0.0,1,1,3,1.0
100,25,10,10.0,0.0,1,1,4,1.0
100,25,10,10.0,0.0,1,1,5,1.0
100,25,10,10.0,0.0,1,1,6,1.0
100,25,10,10.0,0.0,1,1,7,1.0
100,25,10,10.0,0.0,1,1,8,1.0
100,25,10,10.0,0.0,1,1,9,1.0
100,25,10,10.0,0.0,1,1,10,1.0
100,25,10,10.0,0.0,1,1,11,1.0
100,25,10,10.0,0.0,1,1,12,1.0
100,25,10,10.0,0.0,1,1,13,1.0
100,25,10,10.0,0.0,1,1,14,1.0
100,25,10,10.0,0.0,1,1,15,1.0
100,25,10,10.0,0.0,1,1,16,1.0
100,25,10,10.0,0.0,1,1,17,1.0
100,25,10,10.0,0.0,1,1,18,1.0
100,25,10,10.0,0.0,1,1,19,1.0
100,25,10,10.0,0.0,1,1,20,1.0
100,25,10,10.0,0.0,1,1,21,1.0
100,25,10,10.0,0.0,1,1,22,1.0
100,25,10,10.0,0.0,1,1,23,1.0
100,25,10,10.0,0.0,1,1,24,1.0
100,25,10,10.0,0.0,1,1,25,1.0
