K,R,RANDOMS,l,B,disjoint,worse,n_pred,approximation
50,12,0,10.0,1.0,1,0,3,1.0
50,12,0,10.0,1.0,1,0,4,1.0
50,12,0,10.0,1.0,1,0,5,1.0
50,12,0,10.0,1.0,1,0,6,1.0
50,12,0,10.0,1.0,1,0,7,1.0
50,12,0,10.0,1.0,1,0,8,1.0
50,12,0,10.0,1.0,1,0,9,1.0
50,12,0,10.0,1.0,1,0,10,1.0
50,12,0,10.0,1.0,1,0,11,1.0
50,12,0,10.0,1.0,1,0,12,1.0
50,12,0,10.0,1.0,1,1,0,0.805636008
50,12,0,10.0,1.0,1,1,1,1.0
50,12,0,10.0,1.0,1,1,2,0.998043053
50,12,0,10.0,1.0,1,1,3,0.996086106
50,12,0,10.0,1.0,1,1,4,0.994129159
50,12,0,10.0,1.0,1,1,5,0.992172211
50,12,0,10.0,1.0,1,1,6,0.990215264
50,12,0,10.0,1.0,1,1,7,0.988258317
50,12,0,10.0,1.0,1,1,8,0.98630137
50,12,0,10.0,1.0,1,1,9,0.984344423
50,12,0,10.0,1.0,1,1,10,0.982387476
50,12,0,10.0,1.0,1,1,11,0.980430528
50,12,0,10.0,1.0,1,1,12,0.978473581
60,15,0,10.0,1.0,1,0,0,0.800081433
60,15,0,10.0,1.0,1,0,1,1.0
60,15,0,10.0,1.0,1,0,2,1.0
60,15,0,10.0,1.0,1,0,3,1.0
60,15,0,10.0,1.0,1,0,4,1.0
60,15,0,10.0,1.0,1,0,5,1.0
60,15,0,10.0,1.0,1,0,6,1.0
60,15,0,10.0,1.0,1,0,7,1.0
60,15,0,10.0,1.0,1,0,8,1.0
60,15,0,10.0,1.0,1,0,9,1.0
60,15,0,10.0,1.0,1,0,10,1.0
60,15,0,10.0,1.0,1,0,11,1.0
60,15,0,10.0,1.0,1,0,12,1.0
60,15,0,10.0,1.0,1,0,13,1.0
60,15,0,10.0,1.0,1,0,14,1.0
60,15,0,10.0,1.0,1,0,15,1.0
60,15,0,10.0,1.0,1,1,0,0.800081433
60,15,0,10.0,1.0,1,1,1,1.0
60,15,0,10.0,1.0,1,1,2,0.998371336
60,15,0,10.0,1.0,1,1,3,0.996742671
60,15,0,10.0,1.0,1,1,4,0.995114007
60,15,0,10.0,1.0,1,1,5,0.993485342
60,15,0,10.0,1.0,1,1,6,0.991856678
60,15,0,10.0,1.0,1,1,7,0.990228013
60,15,0,10.0,1.0,1,1,8,0.988599349
60,15,0,10.0,1.0,1,1,9,0.986970684
60,15,0,10.0,1.0,1,1,10,0.98534202
60,15,0,10.0,1.0,1,1,11,0.983713355
60,15,0,10.0,1.0,1,1,12,0.982084691
60,15,0,10.0,1.0,1,1,13,0.980456026
60,15,0,10.0,1.0,1,1,14,0.978827362
60,15,0,10.0,1.0,1,1,15,0.977198697
70,17,0,10.0,1.0,1,0,0,0.803651237
70,17,0,10.0,1.0,1,0,1,1.0
70,17,0,10.0,1.0,1,0,2,1.0
70,17,0,10.0,1.0,1,0,3,1.0
70,17,0,10.0,1.0,1,0,4,1.0
70,17,0,10.0,1.0,1,0,5,1.0
70,17,0,10.0,1.0,1,0,6,1.0
70,17,0,10.0,1.0,1,0,7,1.0
70,17,0,10.0,1.0,1,0,8,1.0
70,17,0,10.0,1.0,1,0,9,1.0
70,17,0,10.0,1.0,1,0,10,1.0
70,17,0,10.0,1.0,1,0,11,1.0
70,17,0,10.0,1.0,1,0,12,1.0
70,17,0,10.0,1.0,1,0,13,1.0
70,17,0,10.0,1.0,1,0,14,1.0
70,17,0,10.0,1.0,1,0,15,1.0
70,17,0,10.0,1.0,1,0,16,1.0
70,17,0,10.0,1.0,1,0,17,1.0
70,17,0,10.0,1.0,1,1,0,0.803651237
70,17,0,10.0,1.0,1,1,1,1.0
70,17,0,10.0,1.0,1,1,2,0.998603352
70,17,0,10.0,1.0,1,1,3,0.997206704
70,17,0,10.0,1.0,1,1,4,0.995810056
70,17,0,10.0,1.0,1,1,5,0.994413408
70,17,0,10.0,1.0,1,1,6,0.99301676
70,17,0,10.0,1.0,1,1,7,0.991620112
70,17,0,10.0,1.0,1,1,8,0.990223464
70,17,0,10.0,1.0,1,1,9,0.988826816
70,17,0,10.0,1.0,1,1,10,0.987430168
70,17,0,10.0,1.0,1,1,11,0.98603352
70,17,0,10.0,1.0,1,1,12,0.984636872
70,17,0,10.0,1.0,1,1,13,0.983240223
70,17,0,10.0,1.0,1,1,14,0.981843575
70,17,0,10.0,1.0,1,1,15,0.980446927
70,17,0,10.0,1.0,1,1,16,0.979050279
70,17,0,10.0,1.0,1,1,17,0.977653631
80,20,0,10.0,1.0,1,0,0,0.7997558
80,20,0,10.0,1.0,1,0,1,1.0
80,20,0,10.0,1.0,1,0,2,1.0
80,20,0,10.0,1.0,1,0,3,1.0
80,20,0,10.0,1.0,1,0,4,1.0
80,20,0,10.0,1.0,1,0,5,1.0
80,20,0,10.0,1.0,1,0,6,1.0
80,20,0,10.0,1.0,1,0,7,1.0
80,20,0,10.0,1.0,1,0,8,1.0
80,20,0,10.0,1.0,1,0,9,1.0
80,20,0,10.0,1.0,1,0,10,1.0
80,20,0,10.0,1.0,1,0,11,1.0
80,20,0,10.0,1.0,1,0,12,1.0
80,20,0,10.0,1.0,1,0,13,1.0
80,20,0,10.0,1.0,1,0,14,1.0
80,20,0,10.0,1.0,1,0,15,1.0
80,20,0,10.0,1.0,1,0,16,1.0
80,20,0,10.0,1.0,1,0,17,1.0
80,20,0,10.0,1.0,1,0,18,1.0
80,20,0,10.0,1.0,1,0,19,1.0
80,20,0,10.0,1.0,1,0,20,1.0
80,20,0,10.0,1.0,1,1,0,0.7997558
80,20,0,10.0,1.0,1,1,1,1.0
80,20,0,10.0,1.0,1,1,2,0.998778999
80,20,0,10.0,1.0,1,1,3,0.997557998
80,20,0,10.0,1.0,1,1,4,0.996336996
80,20,0,10.0,1.0,1,1,5,0.995115995
80,20,0,10.0,1.0,1,1,6,0.993894994
80,20,0,10.0,1.0,1,1,7,0.992673993
80,20,0,10.0,1.0,1,1,8,0.991452991
80,20,0,10.0,1.0,1,1,9,0.99023199
80,20,0,10.0,1.0,1,1,10,0.989010989
80,20,0,10.0,1.0,1,1,11,0.987789988
80,20,0,10.0,1.0,1,1,12,0.986568987
80,20,0,10.0,1.0,1,1,13,0.985347985
80,20,0,10.0,1.0,1,1,14,0.984126984
80,20,0,10.0,1.0,1,1,15,0.982905983
80,20,0,10.0,1.0,1,1,16,0.981684982
80,20,0,10.0,1.0,1,1,17,0.98046398
80,20,0,10.0,1.0,1,1,18,0.979242979
80,20,0,10.0,1.0,1,1,19,0.978021978
80,20,0,10.0,1.0,1,1,20,0.976800977
90,22,0,10.0,1.0,1,0,0,0.802557606
90,22,0,10.0,1.0,1,0,1,1.0
90,22,0,10.0,1.0,1,0,2,1.0
90,22,0,10.0,1.0,1,0,3,1.0
90,22,0,10.0,1.0,1,0,4,1.0
90,22,0,10.0,1.0,1,0,5,1.0
90,22,0,10.0,1.0,1,0,6,1.0
90,22,0,10.0,1.0,1,0,7,1.0
90,22,0,10.0,1.0,1,0,8,1.0
90,22,0,10.0,1.0,1,0,9,1.0
90,22,0,10.0,1.0,1,0,10,1.0
90,22,0,10.0,1.0,1,0,11,1.0
90,22,0,10.0,1.0,1,0,12,1.0
90,22,0,10.0,1.0,1,0,13,1.0
90,22,0,10.0,1.0,1,0,14,1.0
90,22,0,10.0,1.0,1,0,15,1.0
90,22,0,10.0,1.0,1,0,16,1.0
90,22,0,10.0,1.0,1,0,17,1.0
90,22,0,10.0,1.0,1,0,18,1.0
90,22,0,10.0,1.0,1,0,19,1.0
90,22,0,10.0,1.0,1,0,20,1.0
90,22,0,10.0,1.0,1,0,21,1.0
90,22,0,10.0,1.0,1,0,22,1.0
90,22,0,10.0,1.0,1,1,0,0.802557606
90,22,0,10.0,1.0,1,1,1,1.0
90,22,0,10.0,1.0,1,1,2,0.998914224
90,22,0,10.0,1.0,1,1,3,0.997828447
90,22,0,10.0,1.0,1,1,4,0.996742671
90,22,0,10.0,1.0,1,1,5,0.995656895
90,22,0,10.0,1.0,1,1,6,0.994571118
90,22,0,10.0,1.0,1,1,7,0.993485342
90,22,0,10.0,1.0,1,1,8,0.992399566
90,22,0,10.0,1.0,1,1,9,0.991313789
90,22,0,10.0,1.0,1,1,10,0.990228013
90,22,0,10.0,1.0,1,1,11,0.989142237
90,22,0,10.0,1.0,1,1,12,0.98805646
90,22,0,10.0,1.0,1,1,13,0.986970684
90,22,0,10.0,1.0,1,1,14,0.985884908
90,22,0,10.0,1.0,1,1,15,0.984799131
90,22,0,10.0,1.0,1,1,16,0.983713355
90,22,0,10.0,1.0,1,1,17,0.982627579
90,22,0,10.0,1.0,1,1,18,0.981541802
90,22,0,10.0,1.0,1,1,19,0.980456026
90,22,0,10.0,1.0,1,1,20,0.97937025
90,22,0,10.0,1.0,1,1,21,0.978284473
90,22,0,10.0,1.0,1,1,22,0.977198697
100,25,0,10.0,1.0,1,0,0,0.799560547
100,25,0,10.0,1.0,1,0,1,1.0
100,25,0,10.0,1.0,1,0,2,1.0
100,25,0,10.0,1.0,1,0,3,1.0
100,25,0,10.0,1.0,1,0,4,1.0
100,25,0,10.0,1.0,1,0,5,1.0
100,25,0,10.0,1.0,1,0,6,1.0
100,25,0,10.0,1.0,1,0,7,1.0
100,25,0,10.0,1.0,1,0,8,1.0
100,25,0,10.0,1.0,1,0,9,1.0
100,25,0,10.0,1.0,1,0,10,1.0
100,25,0,10.0,1.0,1,0,11,1.0
100,25,0,10.0,1.0,1,0,12,1.0
100,25,0,10.0,1.0,1,0,13,1.0
100,25,0,10.0,1.0,1,0,14,1.0
100,25,0,10.0,1.0,1,0,15,1.0
100,25,0,10.0,1.0,1,0,16,1.0
100,25,0,10.0,1.0,1,0,17,1.0
100,25,0,10.0,1.0,1,0,18,1.0
100,25,0,10.0,1.0,1,0,19,1.0
100,25,0,10.0,1.0,1,0,20,1.0
100,25,0,10.0,1.0,1,0,21,1.0
100,25,0,10.0,1.0,1,0,22,1.0
100,25,0,10.0,1.0,1,0,23,1.0
100,25,0,10.0,1.0,1,0,24,1.0
100,25,0,10.0,1.0,1,0,25,1.0
100,25,0,10.0,1.0,1,1,0,0.799560547
100,25,0,10.0,1.0,1,1,1,1.0
100,25,0,10.0,1.0,1,1,2,0.999023438
100,25,0,10.0,1.0,1,1,3,0.998046875
100,25,0,10.0,1.0,1,1,4,0.997070312
100,25,0,10.0,1.0,1,1,5,0.99609375
100,25,0,10.0,1.0,1,1,6,0.995117188
100,25,0,10.0,1.0,1,1,7,0.994140625
100,25,0,10.0,1.0,1,1,8,0.993164062
100,25,0,10.0,1.0,1,1,9,0.9921875
100,25,0,10.0,1.0,1,1,10,0.991210938
100,25,0,10.0,1.0,1,1,11,0.990234375
100,25,0,10.0,1.0,1,1,12,0.989257812
100,25,0,10.0,1.0,1,1,13,0.98828125
100,25,0,10.0,1.0,1,1,14,0.987304688
100,25,0,10.0,1.0,1,1,15,0.986328125
100,25,0,10.0,1.0,1,1,16,0.985351562
100,25,0,10.0,1.0,1,1,17,0.984375
100,25,0,10.0,1.0,1,1,18,0.983398438
100,25,0,10.0,1.0,1,1,19,0.982421875
100,25,0,10.0,1.0,1,1,20,0.981445312
100,25,0,10.0,1.0,1,1,21,0.98046875
100,25,0,10.0,1.0,1,1,22,0.979492188
100,25,0,10.0,1.0,1,1,23,0.978515625
100,25,0,10.0,1.0,1,1,24,0.977539062
100,25,0,10.0,1.0,1,1,25,0.9765625
10,2,1,10.0,1.0,1,0,0,0.835643564
10,2,1,10.0,1.0,1,0,1,1.0
10,2,1,10.0,1.0,1,0,2,1.0
10,2,1,10.0,1.0,1,1,0,0.835643564
10,2,1,10.0,1.0,1,1,1,1.0
10,2,1,10.0,1.0,1,1,2,0.99009901
20,5,2,10.0,1.0,1,0,0,0.802696078
20,5,2,10.0,1.0,1,0,1,1.0
20,5,2,10.0,1.0,1,0,2,1.0
20,5,2,10.0,1.0,1,0,3,1.0
20,5,2,10.0,1.0,1,0,4,1.0
20,5,2,10.0,1.0,1,0,5,1.0
20,5,2,10.0,1.0,1,1,0,0.802696078
20,5,2,10.0,1.0,1,1,1,1.0
20,5,2,10.0,1.0,1,1,2,0.995098039
20,5,2,10.0,1.0,1,1,3,0.990196078
20,5,2,10.0,1.0,1,1,4,0.985294118
20,5,2,10.0,1.0,1,1,5,0.980392157
30,7,3,10.0,1.0,1,0,0,0.810348584
30,7,3,10.0,1.0,1,0,1,1.0
30,7,3,10.0,1.0,1,0,2,1.0
30,7,3,10.0,1.0,1,0,3,1.0
30,7,3,10.0,1.0,1,0,4,1.0
30,7,3,10.0,1.0,1,0,5,1.0
30,7,3,10.0,1.0,1,0,6,1.0
30,7,3,10.0,1.0,1,0,7,1.0
30,7,3,10.0,1.0,1,1,0,0.810348584
30,7,3,10.0,1.0,1,1,1,1.0
30,7,3,10.0,1.0,1,1,2,0.996732026
30,7,3,10.0,1.0,1,1,3,0.993464052
30,7,3,10.0,1.0,1,1,4,0.990196078
30,7,3,10.0,1.0,1,1,5,0.986928105
30,7,3,10.0,1.0,1,1,6,0.983660131
30,7,3,10.0,1.0,1,1,7,0.980392157
40,10,4,10.0,1.0,1,0,0,0.800733496
40,10,4,10.0,1.0,1,0,1,1.0
40,10,4,10.0,1.0,1,0,2,1.0
40,10,4,10.0,1.0,1,0,3,1.0
40,10,4,10.0,1.0,1,0,4,1.0
40,10,4,10.0,1.0,1,0,5,1.0
40,10,4,10.0,1.0,1,0,6,1.0
40,10,4,10.0,1.0,1,0,7,1.0
40,10,4,10.0,1.0,1,0,8,1.0
40,10,4,10.0,1.0,1,0,9,1.0
40,10,4,10.0,1.0,1,0,10,1.0
40,10,4,10.0,1.0,1,1,0,0.800733496
40,10,4,10.0,1.0,1,1,1,1.0
40,10,4,10.0,1.0,1,1,2,0.997555012
40,10,4,10.0,1.0,1,1,3,0.995110024
40,10,4,10.0,1.0,1,1,4,0.992665037
40,10,4,10.0,1.0,1,1,5,0.990220049
40,10,4,10.0,1.0,1,1,6,0.987775061
40,10,4,10.0,1.0,1,1,7,0.985330073
40,10,4,10.0,1.0,1,1,8,0.982885086
40,10,4,10.0,1.0,1,1,9,0.980440098
40,10,4,10.0,1.0,1,1,10,0.97799511
50,12,5,10.0,1.0,1,0,0,0.805636008
50,12,5,10.0,1.0,1,0,1,1.0
50,12,5,10.0,1.0,1,0,2,1.0
50,12,5,10.0,1.0,1,0,3,1.0
50,12,5,10.0,1.0,1,0,4,1.0
50,12,5,10.0,1.0,1,0,5,1.0
50,12,5,10.0,1.0,1,0,6,1.0
50,12,5,10.0,1.0,1,0,7,1.0
50,12,5,10.0,1.0,1,0,8,1.0
50,12,5,10.0,1.0,1,0,9,1.0
50,12,5,10.0,1.0,1,0,10,1.0
50,12,5,10.0,1.0,1,0,11,1.0
50,12,5,10.0,1.0,1,0,12,1.0
50,12,5,10.0,1.0,1,1,0,0.805636008
50,12,5,10.0,1.0,1,1,1,1.0
50,12,5,10.0,1.0,1,1,2,0.998043053
50,12,5,10.0,1.0,1,1,3,0.996086106
50,12,5,10.0,1.0,1,1,4,0.994129159
50,12,5,10.0,1.0,1,1,5,0.992172211
50,12,5,10.0,1.0,1,1,6,0.990215264
50,12,5,10.0,1.0,1,1,7,0.988258317
50,12,5,10.0,1.0,1,1,8,0.98630137
50,12,5,10.0,1.0,1,1,9,0.984344423
50,12,5,10.0,1.0,1,1,10,0.982387476
50,12,5,10.0,1.0,1,1,11,0.980430528
50,12,5,10.0,1.0,1,1,12,0.978473581
60,15,6,10.0,1.0,1,0,0,0.800081433
60,15,6,10.0,1.0,1,0,1,1.0
60,15,6,10.0,1.0,1,0,2,1.0
60,15,6,10.0,1.0,1,0,3,1.0
60,15,6,10.0,1.0,1,0,4,1.0
60,15,6,10.0,1.0,1,0,5,1.0
60,15,6,10.0,1.0,1,0,6,1.0
60,15,6,10.0,1.0,1,0,7,1.0
60,15,6,10.0,1.0,1,0,8,1.0
60,15,6,10.0,1.0,1,0,9,1.0
60,15,6,10.0,1.0,1,0,10,1.0
60,15,6,10.0,1.0,1,0,11,1.0
60,15,6,10.0,1.0,1,0,12,1.0
60,15,6,10.0,1.0,1,0,13,1.0
60,15,6,10.0,1.0,1,0,14,1.0
60,15,6,10.0,1.0,1,0,15,1.0
60,15,6,10.0,1.0,1,1,0,0.800081433
60,15,6,10.0,1.0,1,1,1,1.0
60,15,6,10.0,1.0,1,1,2,0.998371336
60,15,6,10.0,1.0,1,1,3,0.996742671
60,15,6,10.0,1.0,1,1,4,0.995114007
60,15,6,10.0,1.0,1,1,5,0.993485342
60,15,6,10.0,1.0,1,1,6,0.991856678
60,15,6,10.0,1.0,1,1,7,0.990228013
60,15,6,10.0,1.0,1,1,8,0.988599349
60,15,6,10.0,1.0,1,1,9,0.986970684
60,15,6,10.0,1.0,1,1,10,0.98534202
60,15,6,10.0,1.0,1,1,11,0.983713355
60,15,6,10.0,1.0,1,1,12,0.982084691
60,15,6,10.0,1.0,1,1,13,0.980456026
60,15,6,10.0,1.0,1,1,14,0.978827362
60,15,6,10.0,1.0,1,1,15,0.977198697
70,17,7,10.0,1.0,1,0,0,0.803651237
70,17,7,10.0,1.0,1,0,1,1.0
70,17,7,10.0,1.0,1,0,2,1.0
70,17,7,10.0,1.0,1,0,3,1.0
70,17,7,10.0,1.0,1,0,4,1.0
70,17,7,10.0,1.0,1,0,5,1.0
70,17,7,10.0,1.0,1,0,6,1.0
70,17,7,10.0,1.0,1,0,7,1.0
70,17,7,10.0,1.0,1,0,8,1.0
70,17,7,10.0,1.0,1,0,9,1.0
70,17,7,10.0,1.0,1,0,10,1.0
70,17,7,10.0,1.0,1,0,11,1.0
70,17,7,10.0,1.0,1,0,12,1.0
70,17,7,10.0,1.0,1,0,13,1.0
70,17,7,10.0,1.0,1,0,14,1.0
70,17,7,10.0,1.0,1,0,15,1.0
70,17,7,10.0,1.0,1,0,16,1.0
70,17,7,10.0,1.0,1,0,17,1.0
70,17,7,10.0,1.0,1,1,0,0.803651237
70,17,7,10.0,1.0,1,1,1,1.0
70,17,7,10.0,1.0,1,1,2,0.998603352
70,17,7,10.0,1.0,1,1,3,0.997206704
70,17,7,10.0,1.0,1,1,4,0.995810056
70,17,7,10.0,1.0,1,1,5,0.994413408
70,17,7,10.0,1.0,1,1,6,0.99301676
70,17,7,10.0,1.0,1,1,7,0.991620112
70,17,7,10.0,1.0,1,1,8,0.990223464
70,17,7,10.0,1.0,1,1,9,0.988826816
70,17,7,10.0,1.0,1,1,10,0.987430168
70,17,7,10.0,1.0,1,1,11,0.98603352
70,17,7,10.0,1.0,1,1,12,0.984636872
70,17,7,10.0,1.0,1,1,13,0.983240223
70,17,7,10.0,1.0,1,1,14,0.981843575
70,17,7,10.0,1.0,1,1,15,0.980446927
70,17,7,10.0,1.0,1,1,16,0.979050279
70,17,7,10.0,1.0,1,1,17,0.977653631
80,20,8,10.0,1.0,1,0,0,0.7997558
80,20,8,10.0,1.0,1,0,1,1.0
80,20,8,10.0,1.0,1,0,2,1.0
80,20,8,10.0,1.0,1,0,3,1.0
80,20,8,10.0,1.0,1,0,4,1.0
80,20,8,10.0,1.0,1,0,5,1.0
80,20,8,10.0,1.0,1,0,6,1.0
80,20,8,10.0,1.0,1,0,7,1.0
80,20,8,10.0,1.0,1,0,8,1.0
80,20,8,10.0,1.0,1,0,9,1.0
80,20,8,10.0,1.0,1,0,10,1.0
80,20,8,10.0,1.0,1,0,11,1.0
80,20,8,10.0,1.0,1,0,12,1.0
80,20,8,10.0,1.0,1,0,13,1.0
80,20,8,10.0,1.0,1,0,14,1.0
80,20,8,10.0,1.0,1,0,15,1.0
80,20,8,10.0,1.0,1,0,16,1.0
80,20,8,10.0,1.0,1,0,17,1.0
80,20,8,10.0,1.0,1,0,18,1.0
80,20,8,10.0,1.0,1,0,19,1.0
80,20,8,10.0,1.0,1,0,20,1.0
80,20,8,10.0,1.0,1,1,0,0.7997558
80,20,8,10.0,1.0,1,1,1,1.0
80,20,8,10.0,1.0,1,1,2,0.998778999
80,20,8,10.0,1.0,1,1,3,0.997557998
80,20,8,10.0,1.0,1,1,4,0.996336996
80,20,8,10.0,1.0,1,1,5,0.995115995
80,20,8,10.0,1.0,1,1,6,0.993894994
80,20,8,10.0,1.0,1,1,7,0.992673993
80,20,8,10.0,1.0,1,1,8,0.991452991
80,20,8,10.0,1.0,1,1,9,0.99023199
80,20,8,10.0,1.0,1,1,10,0.989010989
80,20,8,10.0,1.0,1,1,11,0.987789988
80,20,8,10.0,1.0,1,1,12,0.986568987
80,20,8,10.0,1.0,1,1,13,0.985347985
80,20,8,10.0,1.0,1,1,14,0.984126984
80,20,8,10.0,1.0,1,1,15,0.982905983
80,20,8,10.0,1.0,1,1,16,0.981684982
80,20,8,10.0,1.0,1,1,17,0.98046398
80,20,8,10.0,1.0,1,1,18,0.979242979
80,20,8,10.0,1.0,1,1,19,0.978021978
80,20,8,10.0,1.0,1,1,20,0.976800977
90,22,9,10.0,1.0,1,0,0,0.802557606
90,22,9,10.0,1.0,1,0,1,1.0
90,22,9,10.0,1.0,1,0,2,1.0
90,22,9,10.0,1.0,1,0,3,1.0
90,22,9,10.0,1.0,1,0,4,1.0
90,22,9,10.0,1.0,1,0,5,1.0
90,22,9,10.0,1.0,1,0,6,1.0
90,22,9,10.0,1.0,1,0,7,1.0
90,22,9,10.0,1.0,1,0,8,1.0
90,22,9,10.0,1.0,1,0,9,1.0
90,22,9,10.0,1.0,1,0,10,1.0
90,22,9,10.0,1.0,1,0,11,1.0
90,22,9,10.0,1.0,1,0,12,1.0
90,22,9,10.0,1.0,1,0,13,1.0
90,22,9,10.0,1.0,1,0,14,1.0
90,22,9,10.0,1.0,1,0,15,1.0
90,22,9,10.0,1.0,1,0,16,1.0
90,22,9,10.0,1.0,1,0,17,1.0
90,22,9,10.0,1.0,1,0,18,1.0
90,22,9,10.0,1.0,1,0,19,1.0
90,22,9,10.0,1.0,1,0,20,1.0
90,22,9,10.0,1.0,1,0,21,1.0
90,22,9,10.0,1.0,1,0,22,1.0
90,22,9,10.0,1.0,1,1,0,0.802557606
90,22,9,10.0,1.0,1,1,1,1.0
90,22,9,10.0,1.0,1,1,2,0.998914224
90,22,9,10.0,1.0,1,1,3,0.997828447
90,22,9,10.0,1.0,1,1,4,0.996742671
90,22,9,10.0,1.0,1,1,5,0.995656895
90,22,9,10.0,1.0,1,1,6,0.994571118
90,22,9,10.0,1.0,1,1,7,0.993485342
90,22,9,10.0,1.0,1,1,8,0.992399566
90,22,9,10.0,1.0,1,1,9,0.991313789
90,22,9,10.0,1.0,1,1,10,0.990228013
90,22,9,10.0,1.0,1,1,11,0.989142237
90,22,9,10.0,1.0,1,1,12,0.98805646
90,22,9,10.0,1.0,1,1,13,0.986970684
90,22,9,10.0,1.0,1,1,14,0.985884908
90,22,9,10.0,1.0,1,1,15,0.984799131
90,22,9,10.0,1.0,1,1,16,0.983713355
90,22,9,10.0,1.0,1,1,17,0.982627579
90,22,9,10.0,1.0,1,1,18,0.981541802
90,22,9,10.0,1.0,1,1,19,0.980456026
90,22,9,10.0,1.0,1,1,20,0.97937025
90,22,9,10.0,1.0,1,1,21,0.978284473
90,22,9,10.0,1.0,1,1,22,0.977198697
100,25,10,10.0,1.0,1,0,0,0.799560547
100,25,10,10.0,1.0,1,0,1,1.0
100,25,10,10.0,1.0,1,0,2,1.0
100,25,10,10.0,1.0,1,0,3,1.0
100,25,10,10.0,1.0,1,0,4,1.0
100,25,10,10.0,1.0,1,0,5,1.0
100,25,10,10.0,1.0,1,0,6,1.0
100,25,10,10.0,1.0,1,0,7,1.0
100,25,10,10.0,1.0,1,0,8,1.0
100,25,10,10.0,1.0,1,0,9,1.0
100,25,10,10.0,1.0,1,0,10,1.0
100,25,10,10.0,1.0,1,0,11,1.0
100,25,10,10.0,1.0,1,0,12,1.0
100,25,10,10.0,1.0,1,0,13,1.0
100,25,10,10.0,1.0,1,0,14,1.0
100,25,10,10.0,1.0,1,0,15,1.0
100,25,10,10.0,1.0,1,0,16,1.0
100,25,10,10.0,1.0,1,0,17,1.0
100,25,10,10.0,1.0,1,0,18,1.0
100,25,10,10.0,1.0,1,0,19,1.0
100,25,10,10.0,1.0,1,0,20,1.0
100,25,10,10.0,1.0,1,0,21,1.0
100,25,10,10.0,1.0,1,0,22,1.0
100,25,10,10.0,1.0,1,0,23,1.0
100,25,10,10.0,1.0,1,0,24,1.0
100,25,10,10.0,1.0,1,0,25,1.0
100,25,10,10.0,1.0,1,1,0,0.799560547
100,25,10,10.0,1.0,1,1,1,1.0
100,25,10,10.0,1.0,1,1,2,0.999023438
100,25,10,10.0,1.0,1,1,3,0.998046875
